company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status
S2023-348,0000813828,PARA,Paramount Global,0000813828-24-000007,2023,2024-02-28,1.0.3,0.3.0,2.933514416066977,2.83,0.8390919398468183,1.26,5.0,21261,28357,7096,0.7497619635363403,2124,4955,warning_stem_collisions
S2023-349,0000076334,PH,Parker Hannifin,0000076334-23-000042,2023,2023-08-24,1.0.3,0.3.0,2.9086543325865435,2.85,0.8016509372349494,1.26,5.0,13837,17996,4159,0.7688930873527451,1736,3167,warning_stem_collisions
S2023-350,0001633917,PYPL,PayPal,0001633917-24-000024,2023,2024-02-08,1.0.3,0.3.0,2.8507793939393937,2.74,0.7860492406374446,1.23,5.0,24750,33018,8268,0.7495911321097584,2227,6232,warning_stem_collisions
S2023-351,0000723531,PAYX,Paychex,0000950170-23-032988,2023,2023-07-14,1.0.3,0.3.0,2.887520225114316,2.79,0.8108786040477679,1.19,5.0,19901,26559,6658,0.7493128506344365,1754,4588,warning_stem_collisions
S2023-352,0001590955,PAYC,Paycom,0000950170-24-015863,2023,2024-02-15,1.0.3,0.3.0,2.88823157401624,2.82,0.7945229853777201,1.19,5.0,25616,33516,7900,0.7642916815849147,2119,5648,warning_stem_collisions
S2023-353,0000077360,PNR,Pentair,0000077360-24-000007,2023,2024-02-20,1.0.3,0.3.0,2.873097165991903,2.77,0.8080289263006459,1.26,5.0,16796,22050,5254,0.7617233560090703,1929,4069,warning_stem_collisions
S2023-354,0000077476,PEP,PepsiCo,0000077476-24-000008,2023,2024-02-09,1.0.3,0.3.0,2.9100199261275272,2.79,0.8472667693313681,1.19,5.0,20576,27862,7286,0.7384968774675185,2124,5121,warning_stem_collisions
S2023-355,0000078003,PFE,Pfizer,0000078003-24-000039,2023,2024-02-22,1.0.3,0.3.0,2.8475969439728352,2.74,0.7865007894943341,1.04,5.0,29450,41367,11917,0.711920129571881,2640,7764,warning_stem_collisions
S2023-356,0001413329,PM,Philip Morris International,0001413329-24-000013,2023,2024-02-08,1.0.3,0.3.0,2.9562164161538718,2.85,0.8530859923742774,1.26,5.0,29739,42171,12432,0.7052002561001636,2554,7184,warning_stem_collisions
S2023-357,0001534701,PSX,Phillips 66,0001534701-24-000078,2023,2024-02-21,1.0.3,0.3.0,2.9354887366099556,2.86,0.8468049251376288,1.26,5.0,25392,34783,9391,0.7300117873673921,2280,5818,warning_stem_collisions
S2023-358,0000764622,PNW,Pinnacle West Capital,0000764622-24-000016,2023,2024-02-27,1.0.3,0.3.0,2.955558288399079,2.86,0.8318433715779683,1.26,5.0,31713,43281,11568,0.7327233659111388,2427,7439,warning_stem_collisions
S2023-359,0000945841,POOL,Pool Corporation,0000945841-24-000021,2023,2024-02-27,1.0.3,0.3.0,2.9374857250423543,2.85,0.8301750780934918,1.29,5.0,15937,20630,4693,0.772515753756665,2001,3669,warning_stem_collisions
S2023-360,0001126328,PFG,Principal Financial Group,0001104659-24-025516,2023,2024-02-20,1.0.3,0.3.0,2.8441315456996854,2.76,0.7686175020903231,1.19,4.97,53031,68788,15757,0.7709338838169448,2293,11795,warning_stem_collisions
S2023-361,0000080424,PG,Procter & Gamble,0000080424-23-000073,2023,2023-08-04,1.0.3,0.3.0,2.938734683179346,2.82,0.841775555919133,1.19,5.0,15261,20235,4974,0.7541882876204596,1763,3690,warning_stem_collisions
S2023-362,0000080661,PGR,Progressive Corporation,0000080661-24-000007,2023,2024-02-26,1.0.3,0.3.0,2.830464896631336,2.76,0.818294815920394,1.26,5.0,9529,12522,2993,0.7609806740137358,1738,2383,warning_stem_collisions
S2023-363,0001045609,PLD,Prologis,0000950170-24-014539,2023,2024-02-13,1.0.3,0.3.0,2.8870731382536032,2.72,0.8162016427854397,1.19,5.0,30039,39434,9395,0.7617538165035249,1872,6742,warning_stem_collisions
S2023-364,0001137774,PRU,Prudential Financial,0001137774-24-000045,2023,2024-02-21,1.0.3,0.3.0,2.8375221923335574,2.74,0.7915857054442391,1.19,5.0,59480,79648,20168,0.7467858577742065,2685,14483,warning_stem_collisions
S2023-365,0000788784,PEG,Public Service Enterprise Group,0001628280-24-006885,2023,2024-02-26,1.0.3,0.3.0,2.891273718207509,2.82,0.8038253184278966,1.19,5.0,29724,41681,11957,0.7131306830450325,2370,7191,warning_stem_collisions
S2023-366,0001393311,PSA,Public Storage,0001393311-24-000043,2023,2024-02-20,1.0.3,0.3.0,2.891752311038608,2.79,0.8000054897778192,1.19,5.0,14712,19373,4661,0.7594074227016983,1865,3223,warning_stem_collisions
S2023-367,0000822416,PHM,PulteGroup,0000822416-24-000010,2023,2024-02-05,1.0.3,0.3.0,2.866962811482239,2.76,0.8033075140381545,1.26,5.0,13203,17442,4239,0.7569659442724458,1764,3445,warning_stem_collisions
S2023-368,0001604778,QRVO,Qorvo,0001604778-23-000055,2023,2023-05-19,1.0.3,0.3.0,2.866518399428367,2.76,0.7996396015500916,1.26,5.0,16794,22393,5599,0.7499665073907025,2052,4202,warning_stem_collisions
S2023-369,0000804328,QCOM,Qualcomm,0000804328-23-000055,2023,2023-11-01,1.0.3,0.3.0,2.878271569472374,2.81,0.8102955839888714,1.19,5.0,20886,28333,7447,0.7371616136660432,2261,5553,warning_stem_collisions
S2023-370,0001050915,PWR,Quanta Services,0001050915-24-000009,2023,2024-02-22,1.0.3,0.3.0,2.827117511927902,2.72,0.7842128427908595,1.19,5.0,28295,37884,9589,0.7468852285925457,2324,7419,warning_stem_collisions
S2023-371,0001022079,DGX,Quest Diagnostics,0001022079-24-000041,2023,2024-02-22,1.0.3,0.3.0,2.860785944334952,2.75,0.7814444245349385,1.19,5.0,20803,27412,6609,0.7589012111484021,2182,5140,warning_stem_collisions
S2023-372,0000101829,RTX,RTX Corporation,0000101829-24-000008,2023,2024-02-05,1.0.3,0.3.0,2.8858295543979313,2.81,0.8003720304058175,1.26,5.0,26683,36619,9936,0.7286654468991507,2211,7294,warning_stem_collisions
S2023-373,0001037038,RL,Ralph Lauren Corporation,0001037038-23-000015,2023,2023-05-25,1.0.3,0.3.0,2.8992918260869565,2.79,0.833030531964682,1.19,5.0,28750,38042,9292,0.7557436517533253,2518,6299,warning_stem_collisions
S2023-374,0000720005,RJF,Raymond James Financial,0000720005-23-000079,2023,2023-11-21,1.0.3,0.3.0,2.871162949617941,2.74,0.8069485358993977,1.26,5.0,32194,43198,11004,0.7452659845363211,2229,7551,warning_stem_collisions
S2023-375,0000726728,O,Realty Income,0000726728-24-000047,2023,2024-02-21,1.0.3,0.3.0,2.84995223880597,2.74,0.7828271125128577,1.3,5.0,18425,24208,5783,0.7611120290812955,1882,4323,warning_stem_collisions
S2023-376,0000910606,REG,Regency Centers,0000950170-24-016260,2023,2024-02-16,1.0.3,0.3.0,2.8922959920418445,2.79,0.8115618850801272,1.26,5.0,31163,41526,10363,0.7504455040215768,1988,7741,warning_stem_collisions
S2023-377,0000872589,REGN,Regeneron Pharmaceuticals,0001804220-24-000009,2023,2024-02-05,1.0.3,0.3.0,2.868531583564849,2.76,0.7969154168844225,1.04,5.0,27356,38590,11234,0.7088883130344649,2586,7421,warning_stem_collisions
S2023-378,0001281761,RF,Regions Financial Corporation,0001281761-24-000010,2023,2024-02-23,1.0.3,0.3.0,2.8416656404843583,2.72,0.8038021303820722,1.19,5.0,34107,46032,11925,0.7409410844629822,2595,9170,warning_stem_collisions
S2023-379,0001060391,RSG,Republic Services,0001060391-24-000142,2023,2024-02-29,1.0.3,0.3.0,2.9024713799504953,2.82,0.8136085040806349,1.19,5.0,25856,34047,8191,0.7594208006579141,2390,6433,warning_stem_collisions
S2023-380,0000943819,RMD,ResMed,0000943819-23-000011,2023,2023-08-11,1.0.3,0.3.0,2.8646666042330025,2.79,0.785652908664484,1.19,5.0,21356,28539,7183,0.748309331090788,2484,5038,warning_stem_collisions
S2023-381,0000315213,RHI,Robert Half,0000315213-24-000011,2023,2024-02-20,1.0.3,0.3.0,2.892901293515062,2.82,0.8016071970356358,1.26,5.0,11519,15491,3972,0.7435930540313731,1728,2783,warning_stem_collisions
S2023-382,0001024478,ROK,Rockwell Automation,0001024478-23-000126,2023,2023-11-08,1.0.3,0.3.0,2.890732711306257,2.8,0.7948767662049717,1.19,5.0,14576,18891,4315,0.7715843523370918,1699,3366,warning_stem_collisions
S2023-383,0000084839,ROL,"Rollins, Inc.",0000084839-24-000025,2023,2024-02-15,1.0.3,0.3.0,2.859689057345406,2.78,0.8079620422953878,1.19,5.0,14247,18967,4720,0.7511467285284968,1877,3433,warning_stem_collisions
S2023-384,0000882835,ROP,Roper Technologies,0000882835-24-000008,2023,2024-02-22,1.0.3,0.3.0,2.8794045801526718,2.8,0.8073954512946051,1.19,5.0,11790,16114,4324,0.731661908899094,1608,2956,warning_stem_collisions
S2023-385,0000745732,ROST,Ross Stores,0000745732-23-000013,2023,2023-03-28,1.0.3,0.3.0,2.978283782440091,2.89,0.8622033683030396,1.19,5.0,10057,13071,3014,0.7694132048045291,1570,2251,warning_stem_collisions
S2023-386,0000884887,RCL,Royal Caribbean Group,0000884887-24-000075,2023,2024-02-21,1.0.3,0.3.0,2.9213047989623866,2.82,0.8277446326477145,1.26,5.0,23130,30380,7250,0.7613561553653719,2234,5245,warning_stem_collisions
S2023-387,0000064040,SPGI,S&P Global,0000064040-24-000071,2023,2024-02-09,1.0.3,0.3.0,2.8579530857302426,2.78,0.7789284433117644,1.26,5.0,25067,33930,8863,0.7387857353374595,2186,6427,warning_stem_collisions
S2023-388,0001034054,SBAC,SBA Communications,0001034054-24-000002,2023,2024-02-28,1.0.3,0.3.0,2.9269486061065804,2.82,0.8255562007506276,1.19,5.0,21092,27796,6704,0.7588142178730752,1899,4825,warning_stem_collisions
S2023-389,0001108524,CRM,Salesforce,0001108524-23-000011,2023,2023-03-08,1.0.3,0.3.0,2.854003924008231,2.74,0.806363048697748,1.19,5.0,20897,27884,6987,0.7494261942332521,2236,5470,warning_stem_collisions
S2023-390,0000087347,SLB,Schlumberger,0000950170-24-006884,2023,2024-01-24,1.0.3,0.3.0,2.9147811474753937,2.85,0.8210567741206369,1.26,5.0,12497,17563,5066,0.7115526960086546,1649,3388,warning_stem_collisions
S2023-391,0001137789,STX,Seagate Technology,0001137789-23-000049,2023,2023-08-04,1.0.3,0.3.0,2.9001055367819077,2.82,0.8094129193552899,1.04,5.0,19235,25464,6229,0.7553801445177506,2181,4585,warning_stem_collisions
S2023-392,0001032208,SRE,Sempra,0001032208-24-000007,2023,2024-02-27,1.0.3,0.3.0,2.8807201257089545,2.79,0.7979704266173178,1.17,5.0,40729,57920,17191,0.7031940607734807,2517,9585,warning_stem_collisions
S2023-393,0001373715,NOW,ServiceNow,0001373715-24-000030,2023,2024-01-25,1.0.3,0.3.0,2.8381414020371483,2.75,0.7844172271417426,1.19,5.0,16690,22082,5392,0.7558192192736165,2087,4260,warning_stem_collisions
S2023-394,0000089800,SHW,Sherwin-Williams,0000089800-24-000033,2023,2024-02-20,1.0.3,0.3.0,2.9283985933235357,2.85,0.8417488593363915,1.19,5.0,19052,25326,6274,0.7522703940614388,1947,4478,warning_stem_collisions
S2023-395,0001063761,SPG,Simon Property Group,0001558370-24-001532,2023,2024-02-22,1.0.3,0.3.0,2.9012852408212457,2.82,0.8112714451207826,1.19,5.0,23233,30777,7544,0.7548818923221886,1780,5023,warning_stem_collisions
S2023-396,0000004127,SWKS,Skyworks Solutions,0000004127-23-000030,2023,2023-11-17,1.0.3,0.3.0,2.8838174609002127,2.81,0.8181629892696394,1.26,5.0,13619,17796,4177,0.765284333558103,2020,3290,warning_stem_collisions
S2023-397,0000091440,SNA,Snap-on,0000091440-24-000005,2023,2024-02-16,1.0.3,0.3.0,2.9260455518190156,2.86,0.8084467456752618,1.04,5.0,19626,26716,7090,0.7346159604731247,1978,4868,warning_stem_collisions
S2023-398,0000092122,SO,Southern Company,0000092122-24-000009,2023,2024-02-15,1.0.3,0.3.0,2.9414846449646475,2.86,0.8141587392096465,1.26,5.0,56431,76007,19576,0.7424447748233716,2467,11879,warning_stem_collisions
S2023-399,0000092380,LUV,Southwest Airlines,0000092380-24-000027,2023,2024-02-06,1.0.3,0.3.0,2.9852861172677816,2.87,0.8534610491313239,1.19,5.0,29778,40294,10516,0.7390182161115799,2735,7190,warning_stem_collisions
S2023-400,0000093556,SWK,Stanley Black & Decker,0000093556-24-000032,2023,2024-02-27,1.0.3,0.3.0,2.926075314518871,2.82,0.8286320058555132,1.04,5.0,23528,31811,8283,0.7396183710037408,2304,5804,warning_stem_collisions
S2023-401,0000829224,SBUX,Starbucks,0000829224-23-000058,2023,2023-11-17,1.0.3,0.3.0,2.9067842860503412,2.8,0.8540287191943426,1.19,5.0,17004,22345,5341,0.7609756097560976,2065,3991,warning_stem_collisions
S2023-402,0000093751,STT,State Street Corporation,0000093751-24-000498,2023,2024-02-15,1.0.3,0.3.0,2.858422292866194,2.72,0.8192524709014112,1.26,5.0,44983,59010,14027,0.7622945263514659,2638,10048,warning_stem_collisions
S2023-403,0001022671,STLD,Steel Dynamics,0001558370-24-002152,2023,2024-02-29,1.0.3,0.3.0,3.001131473641478,2.89,0.8773265165696802,1.19,5.0,17243,23151,5908,0.7448058399205217,1921,4439,warning_stem_collisions
S2023-404,0001757898,STE,Steris,0001757898-23-000005,2023,2023-05-26,1.0.3,0.3.0,2.863691853544732,2.76,0.7951250234806517,1.19,5.0,21003,27900,6897,0.7527956989247312,2111,5073,warning_stem_collisions
S2023-405,0000310764,SYK,Stryker Corporation,0000310764-24-000024,2023,2024-02-14,1.0.3,0.3.0,2.8431031276415895,2.74,0.8080023467835971,1.26,5.0,11830,15755,3925,0.7508727388130753,1755,2963,warning_stem_collisions
S2023-406,0001601712,SYF,Synchrony Financial,0001601712-24-000047,2023,2024-02-08,1.0.3,0.3.0,2.8305782065684264,2.72,0.7969927552820142,1.19,5.0,30266,39166,8900,0.772762089567482,2352,6790,warning_stem_collisions
S2023-407,0000883241,SNPS,Synopsys,0000883241-23-000019,2023,2023-12-12,1.0.3,0.3.0,2.865514392180159,2.79,0.7973509912189515,1.19,5.0,18517,24694,6177,0.7498582651656273,2143,4729,warning_stem_collisions
S2023-408,0000096021,SYY,Sysco,0000096021-23-000117,2023,2023-08-25,1.0.3,0.3.0,2.8902099679522597,2.81,0.8175596489188903,1.19,5.0,18098,24385,6287,0.7421775681771581,2101,4688,warning_stem_collisions
S2023-409,0001283699,TMUS,T-Mobile US,0001283699-24-000008,2023,2024-02-02,1.0.3,0.3.0,2.88593961301297,2.85,0.7926255236101792,1.25,5.0,23515,31275,7760,0.7518784972022382,2186,5348,warning_stem_collisions
S2023-410,0001113169,TROW,T. Rowe Price,0001113169-24-000007,2023,2024-02-16,1.0.3,0.3.0,2.901719154307352,2.82,0.8016760515648931,1.19,4.96,15845,20895,5050,0.75831538645609,1819,3746,warning_stem_collisions
S2023-411,0001385157,TEL,TE Connectivity,0001558370-23-018833,2023,2023-11-13,1.0.3,0.3.0,2.8366169612840255,2.74,0.7900713539924366,1.19,5.0,18442,23906,5464,0.7714381326863549,1835,4307,warning_stem_collisions
S2023-412,0000109198,TJX,TJX Companies,0000109198-23-000004,2023,2023-03-29,1.0.3,0.3.0,2.9017197404165405,2.82,0.8290886713651974,1.26,5.0,13252,17492,4240,0.7576034758746856,1788,3141,warning_stem_collisions
S2023-413,0000946581,TTWO,Take-Two Interactive,0001628280-23-019851,2023,2023-05-26,1.0.3,0.3.0,2.889989132797218,2.76,0.8302792374497321,1.19,5.0,23005,30509,7504,0.7540397915369236,2349,5756,warning_stem_collisions
S2023-414,0001116132,TPR,"Tapestry, Inc.",0001116132-23-000020,2023,2023-08-17,1.0.3,0.3.0,2.9017811026849767,2.82,0.8399122740156579,1.26,5.0,19516,25848,6332,0.7550294026617146,2153,4612,warning_stem_collisions
S2023-415,0001389170,TRGP,Targa Resources,0000950170-24-015841,2023,2024-02-15,1.0.3,0.3.0,2.9169559783016275,2.82,0.8487228175060295,1.19,5.0,40003,54270,14267,0.7371107425833794,2496,9559,warning_stem_collisions
S2023-416,0000027419,TGT,Target Corporation,0000027419-23-000015,2023,2023-03-08,1.0.3,0.3.0,2.913081889228678,2.83,0.8263622417032771,1.26,5.0,8829,11344,2515,0.7782968970380818,1570,1977,warning_stem_collisions
S2023-417,0000096943,TFX,Teleflex,0000096943-24-000036,2023,2024-02-23,1.0.3,0.3.0,2.8416017650303362,2.74,0.7911484417307061,1.04,5.0,18130,23887,5757,0.7589902457403609,2181,4342,warning_stem_collisions
S2023-418,0000097210,TER,Teradyne,0000950170-24-018701,2023,2024-02-22,1.0.3,0.3.0,2.9362020169809067,2.89,0.788610061337506,1.23,5.0,25087,33173,8086,0.7562475507189582,2016,5584,warning_stem_collisions
S2023-419,0001318605,TSLA,"Tesla, Inc.",0001628280-24-002390,2023,2024-01-29,1.0.3,0.3.0,2.9262011762931683,2.87,0.8190989744161158,1.19,5.0,19893,26190,6297,0.7595647193585338,2252,4727,warning_stem_collisions
S2023-420,0000097476,TXN,Texas Instruments,0000097476-24-000007,2023,2024-02-02,1.0.3,0.3.0,2.9039052496798976,2.83,0.8188235411173646,1.19,5.0,8591,11373,2782,0.7553855622966675,1518,2171,warning_stem_collisions
S2023-421,0000217346,TXT,Textron,0000217346-24-000017,2023,2024-02-12,1.0.3,0.3.0,2.8857153496685783,2.85,0.7969025462911249,1.3,5.0,13427,17781,4354,0.7551318823463248,1774,3422,warning_stem_collisions
S2023-422,0000097745,TMO,Thermo Fisher Scientific,0000097745-24-000007,2023,2024-02-22,1.0.3,0.3.0,2.8840376113956916,2.74,0.8097928828259694,1.3,5.0,14251,19277,5026,0.7392747834206568,1900,3857,warning_stem_collisions
S2023-423,0000916365,TSCO,Tractor Supply,0000916365-24-000046,2023,2024-02-23,1.0.3,0.3.0,2.957121744830463,2.86,0.8665599055901906,1.26,5.0,16781,21796,5015,0.769911910442283,2009,3776,warning_stem_collisions
S2023-424,0001466258,TT,Trane Technologies,0001466258-24-000047,2023,2024-02-08,1.0.3,0.3.0,2.8647420254965255,2.79,0.7993030047888444,1.19,5.0,18277,24864,6587,0.7350788288288288,2072,4564,warning_stem_collisions
S2023-425,0001260221,TDG,TransDigm Group,0001260221-23-000081,2023,2023-11-09,1.0.3,0.3.0,2.898324087739834,2.81,0.8215009342891086,1.19,5.0,19649,26284,6635,0.7475650585907777,1982,4791,warning_stem_collisions
S2023-426,0000086312,TRV,Travelers Companies (The),0000086312-24-000012,2023,2024-02-15,1.0.3,0.3.0,2.866518001985424,2.8,0.7879073512088187,1.26,5.0,41301,53561,12260,0.7711021078770001,2576,9210,warning_stem_collisions
S2023-427,0000864749,TRMB,Trimble Inc.,0000864749-24-000047,2023,2024-02-26,1.0.3,0.3.0,2.9042849978057803,2.82,0.8123087795179394,1.17,5.0,15951,21376,5425,0.7462107035928144,2201,3938,warning_stem_collisions
S2023-428,0000092230,TFC,Truist Financial,0000092230-24-000010,2023,2024-02-27,1.0.3,0.3.0,2.8176423209510615,2.71,0.7955644309435724,1.19,5.0,31039,42984,11945,0.722105899869719,2571,7847,warning_stem_collisions
S2023-429,0000860731,TYL,Tyler Technologies,0000860731-24-000006,2023,2024-02-21,1.0.3,0.3.0,2.866895635902698,2.79,0.786398439173152,1.19,5.0,16567,21648,5081,0.765290096082779,1936,3879,warning_stem_collisions
S2023-430,0000100493,TSN,Tyson Foods,0000100493-23-000105,2023,2023-11-13,1.0.3,0.3.0,2.93046748868979,2.81,0.8713287436454505,1.19,5.0,22546,29436,6890,0.7659328713140372,2207,5374,warning_stem_collisions
S2023-431,0000036104,USB,U.S. Bancorp,0000036104-24-000018,2023,2024-02-20,1.0.3,0.3.0,2.940582473553611,2.81,0.8261324442756799,1.19,4.96,7657,10606,2949,0.7219498397133698,1380,1735,warning_stem_collisions
S2023-432,0000074208,UDR,"UDR, Inc.",0000074208-24-000011,2023,2024-02-20,1.0.3,0.3.0,2.8836602388832926,2.82,0.7998003062234252,1.25,5.0,27796,36650,8854,0.7584174624829468,1899,6032,warning_stem_collisions
S2023-433,0001543151,UBER,Uber,0001543151-24-000012,2023,2024-02-15,1.0.3,0.3.0,2.874121473172988,2.74,0.8345575649734679,1.19,5.0,34592,45705,11113,0.7568537359151077,2586,8129,warning_stem_collisions
S2023-434,0001403568,ULTA,Ulta Beauty,0001558370-23-004581,2023,2023-03-24,1.0.3,0.3.0,2.9679694536910124,2.89,0.8537357954388298,1.19,5.0,15321,19819,4498,0.7730460669054947,1945,3365,warning_stem_collisions
S2023-435,0000100885,UNP,Union Pacific Corporation,0001437749-24-003599,2023,2024-02-09,1.0.3,0.3.0,2.960652345601011,2.86,0.8550405616101063,1.3,5.0,12662,16564,3902,0.7644288819125815,1914,2965,warning_stem_collisions
S2023-436,0000100517,UAL,United Airlines Holdings,0000100517-24-000027,2023,2024-02-29,1.0.3,0.3.0,2.9509109799291617,2.83,0.8405308584880774,1.19,5.0,21175,28490,7315,0.7432432432432432,2320,4977,warning_stem_collisions
S2023-437,0001090727,UPS,United Parcel Service,0001090727-24-000008,2023,2024-02-20,1.0.3,0.3.0,2.9026092448769534,2.8,0.8002038427027003,1.19,5.0,21374,28047,6673,0.7620779405997077,2023,5124,warning_stem_collisions
S2023-438,0001067701,URI,United Rentals,0001067701-24-000007,2023,2024-01-24,1.0.3,0.3.0,2.868969182262002,2.72,0.8070685927802047,1.26,5.0,19664,25634,5970,0.7671061870952641,1934,4511,warning_stem_collisions
S2023-439,0000731766,UNH,UnitedHealth Group,0000731766-24-000081,2023,2024-02-28,1.0.3,0.3.0,2.8379381300925286,2.72,0.7979277657010427,1.26,4.96,14482,19918,5436,0.7270810322321518,1845,4110,warning_stem_collisions
S2023-440,0000352915,UHS,Universal Health Services,0000950170-24-021175,2023,2024-02-27,1.0.3,0.3.0,2.8534566623544633,2.74,0.7773491124896664,1.19,5.0,38650,51233,12583,0.7543965803290847,2359,9092,warning_stem_collisions
S2023-441,0000103379,VFC,VF Corporation,0000103379-23-000006,2023,2023-05-25,1.0.3,0.3.0,2.871393818954293,2.79,0.8159198618598215,1.19,5.0,29186,39600,10414,0.737020202020202,2209,6925,warning_stem_collisions
S2023-442,0001035002,VLO,Valero Energy,0001035002-24-000007,2023,2024-02-22,1.0.3,0.3.0,2.9666064831676984,2.83,0.8665765057128594,1.26,5.0,19219,26217,6998,0.7330739596445055,2134,4814,warning_stem_collisions
S2023-443,0000740260,VTR,Ventas,0000740260-24-000067,2023,2024-02-15,1.0.3,0.3.0,2.819117977719484,2.72,0.7876235407688943,1.19,5.0,29353,38970,9617,0.7532204259686939,2230,6969,warning_stem_collisions
S2023-444,0001967680,VLTO,Veralto,0001967680-24-000033,2023,2024-02-28,1.0.3,0.3.0,2.859345250467678,2.76,0.8060557070424734,1.26,5.0,19244,26167,6923,0.735430121909275,2067,4919,warning_stem_collisions
S2023-445,0001014473,VRSN,Verisign,0001014473-24-000006,2023,2024-02-15,1.0.3,0.3.0,2.9029808686659773,2.82,0.8070269310275381,1.29,5.0,11604,15504,3900,0.7484520123839009,1775,2791,warning_stem_collisions
S2023-446,0001442145,VRSK,Verisk Analytics,0001437749-24-004939,2023,2024-02-21,1.0.3,0.3.0,2.848257598555522,2.79,0.7562981374790163,1.04,5.0,19938,25935,5997,0.7687680740312319,2346,4411,warning_stem_collisions
S2023-447,0000732712,VZ,Verizon,0000732712-24-000010,2023,2024-02-09,1.0.3,0.3.0,2.911896863558163,2.86,0.7802153224002808,1.26,5.0,22669,30293,7624,0.748324695474202,2005,5726,warning_stem_collisions
S2023-448,0000875320,VRTX,Vertex Pharmaceuticals,0000875320-24-000062,2023,2024-02-15,1.0.3,0.3.0,2.8711946556747923,2.77,0.8000440751591708,1.19,5.0,28142,38656,10514,0.7280111754966887,2585,6748,warning_stem_collisions
S2023-449,0001792044,VTRS,Viatris,0001792044-24-000008,2023,2024-02-28,1.0.3,0.3.0,2.8618131132917037,2.75,0.8058898989551906,1.19,5.0,31388,43309,11921,0.7247454339744626,2567,8330,warning_stem_collisions
S2023-450,0001705696,VICI,Vici Properties,0001705696-24-000033,2023,2024-02-22,1.0.3,0.3.0,2.870625286972493,2.74,0.8160182831963467,1.19,5.0,23957,32600,8643,0.734877300613497,1963,5346,warning_stem_collisions
S2023-451,0001403161,V,Visa Inc.,0001403161-23-000099,2023,2023-11-15,1.0.3,0.3.0,2.9492494226327945,2.88,0.8290103330392148,1.26,5.0,19918,26304,6386,0.7572232360097324,2147,4524,warning_stem_collisions
S2023-452,0001396009,VMC,Vulcan Materials Company,0001396009-24-000006,2023,2024-02-22,1.0.3,0.3.0,2.968346305468513,2.89,0.8508377582643184,1.19,5.0,19786,26966,7180,0.7337387821701402,2339,4980,warning_stem_collisions
S2023-453,0000011544,WRB,W. R. Berkley Corporation,0000011544-24-000005,2023,2024-02-23,1.0.3,0.3.0,2.8063057294631,2.72,0.7648702326772164,1.19,5.0,21084,27706,6622,0.7609903991915109,2065,4914,warning_stem_collisions
S2023-454,0000277135,GWW,W. W. Grainger,0000277135-24-000011,2023,2024-02-22,1.0.3,0.3.0,2.8989834491213733,2.83,0.8167890040938971,1.04,5.0,9788,13660,3872,0.7165446559297218,1617,2563,warning_stem_collisions
S2023-455,0000783325,WEC,WEC Energy Group,0000107815-24-000095,2023,2024-02-22,1.0.3,0.3.0,2.927769744669168,2.86,0.8186249631913559,1.19,5.0,32781,45048,12267,0.7276904635055941,2383,8110,warning_stem_collisions
S2023-456,0000943452,WAB,Wabtec,0001628280-24-004774,2023,2024-02-14,1.0.3,0.3.0,2.9310967993754877,2.85,0.8478176093184632,1.04,5.0,15372,20610,5238,0.7458515283842795,1984,3831,warning_stem_collisions
S2023-457,0000104169,WMT,Walmart,0000104169-23-000020,2023,2023-03-17,1.0.3,0.3.0,2.9323504177015125,2.85,0.8470818224602563,1.26,5.0,17716,23789,6073,0.7447139434192274,2119,4467,warning_stem_collisions
S2023-458,0001744489,DIS,Walt Disney Company (The),0001744489-23-000216,2023,2023-11-21,1.0.3,0.3.0,2.987505890882726,2.89,0.846968747737761,1.26,5.0,22068,30643,8575,0.7201644747576934,2113,5694,warning_stem_collisions
S2023-459,0001437107,WBD,Warner Bros. Discovery,0001437107-24-000017,2023,2024-02-23,1.0.3,0.3.0,2.9017618447908973,2.79,0.8242642229182311,1.19,5.0,23027,30950,7923,0.7440064620355412,2232,5725,warning_stem_collisions
S2023-460,0000823768,WM,Waste Management,0001558370-24-001049,2023,2024-02-13,1.0.3,0.3.0,2.904051277187658,2.83,0.8177865528393974,1.19,5.0,31632,42045,10413,0.7523367820192651,2290,7832,warning_stem_collisions
S2023-461,0001000697,WAT,Waters Corporation,0001193125-24-047491,2023,2024-02-27,1.0.3,0.3.0,2.92108033504664,2.86,0.8049501593351183,1.23,5.0,21012,28524,7512,0.7366428270929744,2039,5170,warning_stem_collisions
S2023-462,0000072971,WFC,Wells Fargo,0000072971-24-000064,2023,2024-02-20,1.0.3,0.3.0,3.008641562064156,2.88,0.8256382146439233,1.36,4.96,3585,4835,1250,0.7414684591520165,860,825,warning_stem_collisions
S2023-463,0000766704,WELL,Welltower,0000766704-24-000008,2023,2024-02-15,1.0.3,0.3.0,2.853570415470301,2.74,0.7917248176324039,1.26,5.0,28907,39199,10292,0.7374422816908595,2285,7011,warning_stem_collisions
