company_id,source_company_id,sample_order,batch_id,report_date,form,r2_object_key,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version,warning_count,has_single_ai_sentence_warning,has_stem_collision_warning,has_denominator_zero_warning,has_extraction_warning,has_any_warning,has_failed_status,ai_disclosure_flag,panel_start_year,panel_end_year,panel_year_count,is_balanced_2020_2025,has_gap_within_observed_period,ticker_changed_within_panel,company_name_changed_within_panel,cik_changed_within_panel,first_observed_year,last_observed_year,ai_disclosure_flag_lag1,ai_disclosure_flag_change,ai_sentence_count_lag1,ai_sentence_count_change,ai_concreteness_mean_lag1,ai_concreteness_mean_change,report_concreteness_mean_lag1,report_concreteness_mean_change,ai_positive_count_lag1,ai_positive_count_change,ai_negative_count_lag1,ai_negative_count_change,ai_uncertainty_count_lag1,ai_uncertainty_count_change,report_positive_count_lag1,report_positive_count_change,report_negative_count_lag1,report_negative_count_change,report_uncertainty_count_lag1,report_uncertainty_count_change,past_tense_count,present_tense_count,future_tense_count,finite_verb_count,past_tense_share,present_tense_share,future_tense_share,passive_voice_sentence_count,passive_voice_sentence_share,spacy_sentence_count,ai_past_tense_count,ai_present_tense_count,ai_future_tense_count,ai_finite_verb_count,ai_past_tense_share,ai_present_tense_share,ai_future_tense_share,ai_passive_voice_sentence_count,ai_passive_voice_sentence_share,ai_spacy_sentence_count,report_character_count,average_word_length,lexical_density,root_type_token_ratio,type_token_ratio,percentage_expression_count,currency_expression_count,ai_word_count,log_ai_word_count,ai_fog_index,ai_average_sentence_length,ai_complex_word_share,tense_measurement_status,passive_voice_measurement_status,dependency_model,dependency_model_version,extended_measurement_version,log1p_ai_sentence_count,ai_disclosure,whole_report_concreteness,ai_concreteness,fog_index,lm_positive_share,lm_negative_share,lm_uncertainty_share,lm_litigious_share,lm_strong_modal_share,lm_weak_modal_share,lm_constraining_share,ai_lm_positive_share,ai_lm_negative_share,ai_lm_uncertainty_share,ai_lm_litigious_share,ai_lm_strong_modal_share,ai_lm_weak_modal_share,ai_lm_constraining_share,numeric_token_share
cik:0001543151,S2024-443,443,5,2024-12-31,10-K,2024/sample_500/html/raw/0001543151/0001543151-25-000008.html,1543151,UBER,Uber,0001543151-25-000008,2024,2025-02-14,1.0.3,0.3.0,1,27,0.32104637,84100,3394,14,0.00412493,success,28.0,0.05577689,14.0,0.02788845,16.0,0.03187251,0.0,0.0,5.0,0.00996016,502,success,1.0,27.0,0.00199203,0.05378486,-0.92857143,0.05577689,-0.05179283,72.0,success,2.59871921,2.44,0.72940784,1.5,4.36,203,276,73,0.73550725,105,52,warning_stem_collisions,2.87503312,2.74,0.83631969,1.19,5.0,33061,43371,10310,0.76228355,2512,7776,warning_stem_collisions,83951,11.33798857,3394,1387,24.7351208,21.68531152,0.02509797,27,0.32161618,8464,0.09158686,3158398,558837,0.17693685,success,549,2312,-0.61621811,1752,0.02166413,1056,0.01305783,211,0.00260909,1311,0.016211,704,0.00870522,,,0.00678859,0.02858874,-0.02180015,0.03537733,6425,80871,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2023,2025,3,0,0,0,0,0,2023,2025,1.0,0.0,13.0,1.0,2.60721053,-0.00849132,2.87412147,0.0009116499999999,1.0,0.0,25.0,2.0,28.0,0.0,564.0,-15.0,2387.0,-75.0,1790.0,-38.0,773,3121,186,4080,0.1894607843137254,0.7649509803921568,0.0455882352941176,735,0.2773584905660377,2650,1,11,0,12,0.0833333333333333,0.9166666666666666,0.0,2,0.1428571428571428,14,556712,5.482558988080759,0.5864023351982486,14.88803628495987,0.0519216735587448,86,349,506,6.228511003591184,26.94726143421796,36.142857142857146,0.3122529644268774,success,success,en_core_web_sm,3.8.0,1.0.0,2.70805020110221,1,2.87503312,2.59871921,21.68531152,0.00678859,0.02858874,0.02166413,0.016211,0.00260909,0.01305783,0.00870522,0.00199203,0.05378486,0.05577689,0.02788845,0.0,0.03187251,0.00996016,0.02509797
cik:0001551152,S2024-006,6,1,2024-12-31,10-K,2024/sample_500/html/raw/0001551152/0001551152-25-000020.html,1551152,ABBV,AbbVie,0001551152-25-000020,2024,2025-02-14,1.0.3,0.3.0,1,5,0.10092854,49540,2572,4,0.00155521,success,9.0,0.08490566,1.0,0.00943396,7.0,0.06603774,0.0,0.0,2.0,0.01886792,106,success,4.0,8.0,0.03773585,0.0754717,-0.33333333,0.11320755,-0.03773585,23.0,success,2.5,2.33,0.66607842,1.63,4.26,43,63,20,0.68253968,32,11,warning_stem_collisions,2.87852834,2.75,0.81262625,1.19,5.0,19563,27528,7965,0.71065824,2280,4896,warning_stem_collisions,49495,10.80962693,2572,912,19.24377916,20.83300911,0.03323568,5,0.10102031,13188,0.21039197,3783439,338010,0.08933936,success,381,914,-0.41158301,881,0.01880349,365,0.00779032,122,0.00260389,612,0.01306213,394,0.00840928,,,0.00813182,0.01950782,-0.01137601,0.02763964,3088,46853,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0.0,1.0,0.0,4.0,,,2.88002483,-0.00149649,,,,,,,382.0,-1.0,917.0,-3.0,809.0,72.0,644,1709,88,2441,0.2638263006964358,0.700122900450635,0.0360507988529291,577,0.3156455142231947,1828,0,2,0,2,0.0,1.0,0.0,0,0.0,4,337357,5.695837334558056,0.6225001043797753,18.212118655387563,0.0832115569287294,82,293,109,4.700480365792417,25.211926605504587,27.25,0.3577981651376147,success,success,en_core_web_sm,3.8.0,1.0.0,1.6094379124341005,1,2.87852834,2.5,20.83300911,0.00813182,0.01950782,0.01880349,0.01306213,0.00260389,0.00779032,0.00840928,0.03773585,0.0754717,0.08490566,0.00943396,0.0,0.06603774,0.01886792,0.03323568
cik:0001551182,S2024-159,159,2,2024-12-31,10-K,2024/sample_500/html/raw/0001551182/0001551182-25-000006.html,1551182,ETN,Eaton Corporation,0001551182-25-000006,2024,2025-02-27,1.0.3,0.3.0,0,0,0.0,32326,1654,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90494028,2.85,0.79807539,1.04,5.0,12809,17386,4577,0.73674221,1668,3293,warning_stem_collisions,32236,10.38083912,1654,665,19.48972189,21.03121264,0.0432746,0,0.0,11459,0.26224969,3366475,215532,0.06402305,success,187,473,-0.43333333,436,0.01436905,143,0.00471278,70,0.00230696,290,0.00955739,235,0.00774478,,,0.00616287,0.01558844,-0.00942557,0.02175131,1585,30343,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0.0,0.0,0.0,0.0,,,2.91116668,-0.0062264,,,,,,,201.0,-14.0,435.0,38.0,423.0,13.0,377,1333,47,1757,0.2145702902675014,0.7586795674445077,0.0267501422879908,450,0.3715937241948802,1211,0,0,0,0,,,,0,,0,215120,5.569787700845325,0.6062463702652127,15.961272256340978,0.0906627089114022,94,243,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.90494028,,21.03121264,0.00616287,0.01558844,0.01436905,0.00955739,0.00230696,0.00471278,0.00774478,,,,,,,,0.0432746
cik:0001555280,S2024-486,486,5,2024-12-31,10-K,2024/sample_500/html/raw/0001555280/0001555280-25-000102.html,1555280,ZTS,Zoetis,0001555280-25-000102,2024,2025-02-13,1.0.3,0.3.0,1,7,0.11708818,59784,2971,3,0.00100976,success,3.0,0.02362205,1.0,0.00787402,2.0,0.01574803,0.0,0.0,0.0,0.0,127,success,1.0,3.0,0.00787402,0.02362205,-0.5,0.03149606,-0.01574803,7.0,success,3.13244444,2.96,0.77190718,1.73,4.93,45,74,29,0.60810811,41,10,warning_stem_collisions,2.89867114,2.8,0.83789322,1.04,5.0,23125,31429,8304,0.73578542,2424,6150,warning_stem_collisions,59617,10.99569605,2971,1382,20.06630764,20.58714892,0.02750893,7,0.11741617,10510,0.14987095,3268475,403143,0.12334284,success,378,1270,-0.54126214,1278,0.02230366,573,0.01,106,0.00184991,666,0.01162304,491,0.00856894,,,0.00659686,0.02216405,-0.01556719,0.02876091,3921,57300,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1.0,0.0,3.0,0.0,3.49586207,-0.3634176299999998,2.90135065,-0.0026795100000001,0.0,1.0,0.0,3.0,0.0,3.0,370.0,8.0,1224.0,46.0,1260.0,18.0,565,2118,79,2762,0.2045619116582187,0.7668356263577119,0.0286024619840695,562,0.2579164754474529,2179,3,4,0,7,0.4285714285714285,0.5714285714285714,0.0,0,0.0,3,402052,5.634196244343107,0.6018934336691346,17.180782985855863,0.0715412758136389,92,235,129,4.867534450455582,30.53333333333333,43.0,0.3333333333333333,success,success,en_core_web_sm,3.8.0,1.0.0,1.3862943611198906,1,2.89867114,3.13244444,20.58714892,0.00659686,0.02216405,0.02230366,0.01162304,0.00184991,0.01,0.00856894,0.00787402,0.02362205,0.02362205,0.00787402,0.0,0.01574803,0.0,0.02750893
cik:0001559720,S2024-014,14,1,2024-12-31,10-K,2024/sample_500/html/raw/0001559720/0001559720-25-000010.html,1559720,ABNB,Airbnb,0001559720-25-000010,2024,2025-02-13,1.0.3,0.3.0,1,79,1.36197504,58004,2384,48,0.02013423,success,50.0,0.0249501,70.0,0.03493014,38.0,0.01896208,4.0,0.00199601,21.0,0.01047904,2004,success,15.0,91.0,0.00748503,0.04540918,-0.71698113,0.05289421,-0.03792415,242.0,success,2.70709022,2.61,0.74154757,1.3,4.93,787,1135,348,0.69339207,344,225,warning_stem_collisions,2.85162283,2.74,0.81958258,1.19,5.0,22812,30538,7726,0.74700373,2265,5929,warning_stem_collisions,57908,10.96661082,2384,1112,24.29026846,21.54869726,0.02257028,79,1.36423292,6192,0.09659906,2185059,387366,0.17727942,success,290,1599,-0.69295924,1217,0.02178661,742,0.01328321,135,0.00241676,993,0.01777658,566,0.01013247,,,0.00519155,0.02862513,-0.02343358,0.03381668,4559,55860,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2023,2025,3,0,0,0,0,0,2023,2025,1.0,0.0,37.0,11.0,2.78804878,-0.08095856,2.84672444,0.0048983900000001,15.0,0.0,43.0,48.0,38.0,12.0,425.0,-135.0,2498.0,-899.0,1760.0,-543.0,390,2143,112,2645,0.1474480151228733,0.8102079395085067,0.04234404536862,463,0.2589485458612975,1788,2,67,4,73,0.0273972602739726,0.9178082191780822,0.0547945205479452,12,0.2448979591836734,49,385883,5.505030251864359,0.5959617278739271,16.007886955271744,0.0671345152666385,60,214,2022,7.612336837167746,29.866815034619187,42.125,0.3254203758654797,success,success,en_core_web_sm,3.8.0,1.0.0,3.8918202981106265,1,2.85162283,2.70709022,21.54869726,0.00519155,0.02862513,0.02178661,0.01777658,0.00241676,0.01328321,0.01013247,0.00748503,0.04540918,0.0249501,0.03493014,0.00199601,0.01896208,0.01047904,0.02257028
cik:0001564708,S2024-327,327,4,2024-06-30,10-K,2024/sample_500/html/raw/0001564708/0001564708-24-000408.html,1564708,NWSA|NWS,News Corp (Class A)|News Corp (Class B),0001564708-24-000408,2024,2024-08-13,1.0.3,0.3.0,1,35,0.52434457,66750,2807,24,0.00855005,success,18.0,0.01649863,18.0,0.01649863,12.0,0.01099908,0.0,0.0,5.0,0.00458295,1091,success,12.0,29.0,0.01099908,0.02658112,-0.41463415,0.0375802,-0.01558203,79.0,success,2.82196796,2.63,0.73639344,1.44,4.87,437,631,194,0.69255151,221,120,warning_stem_collisions,2.9569788,2.89,0.83509278,1.19,5.0,26655,36598,9943,0.72831849,2377,6493,warning_stem_collisions,66873,11.11055058,2807,1255,23.82365515,21.86657594,0.0353805,35,0.52338014,10558,0.13635366,3680998,452531,0.12293704,success,346,1074,-0.51267606,988,0.01562871,399,0.00631159,113,0.00178749,529,0.008368,541,0.00855782,,,0.00547321,0.0169891,-0.01151589,0.02246231,3383,63217,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1.0,0.0,14.0,10.0,2.93945833,-0.11749037,2.9671661,-0.0101873000000001,8.0,4.0,10.0,19.0,9.0,9.0,372.0,-26.0,1105.0,-31.0,1058.0,-70.0,493,2405,97,2995,0.1646076794657762,0.8030050083472454,0.0323873121869782,633,0.3105986261040235,2038,0,37,0,37,0.0,1.0,0.0,5,0.2083333333333333,24,449439,5.618734516445677,0.622068836571571,15.962757172656156,0.0630093018182951,226,333,1115,7.017506142941256,32.502615844544096,46.458333333333336,0.347982062780269,success,success,en_core_web_sm,3.8.0,1.0.0,3.218875824868201,1,2.9569788,2.82196796,21.86657594,0.00547321,0.0169891,0.01562871,0.008368,0.00178749,0.00631159,0.00855782,0.01099908,0.02658112,0.01649863,0.01649863,0.0,0.01099908,0.00458295,0.0353805
cik:0001571949,S2024-244,244,3,2024-12-31,10-K,2024/sample_500/html/raw/0001571949/0001571949-25-000003.html,1571949,ICE,Intercontinental Exchange,0001571949-25-000003,2024,2025-02-06,1.0.3,0.3.0,1,24,0.30534351,78600,3502,18,0.00513992,success,26.0,0.05058366,9.0,0.01750973,18.0,0.03501946,1.0,0.00194553,5.0,0.00972763,514,success,5.0,18.0,0.00972763,0.03501946,-0.56521739,0.04474708,-0.02529183,64.0,success,2.66004695,2.56,0.74746363,1.3,4.7,213,271,58,0.78597786,100,54,warning_stem_collisions,2.92239518,2.86,0.81734022,1.19,5.0,31196,41455,10259,0.75252684,2492,7489,warning_stem_collisions,78372,11.269222,3502,1455,22.37921188,21.0333676,0.03123565,24,0.30623182,15757,0.16739793,4125591,518270,0.12562321,success,444,1379,-0.51289084,1426,0.01900826,635,0.00846441,140,0.00186617,931,0.01241002,601,0.0080112,,,0.00591842,0.01838176,-0.01246334,0.02430019,4677,75020,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1.0,0.0,3.0,15.0,2.79862069,-0.13857374,2.93068237,-0.0082871899999998,1.0,4.0,1.0,17.0,4.0,22.0,469.0,-25.0,1393.0,-14.0,1437.0,-11.0,871,2909,115,3895,0.2236200256739409,0.7468549422336329,0.0295250320924261,772,0.2901164975573093,2661,0,10,1,11,0.0,0.9090909090909092,0.0909090909090909,3,0.1666666666666666,18,516742,5.489424586681444,0.5955085830397551,15.448712616367764,0.0561163229492406,139,506,516,6.248042874508429,26.272868217054267,28.666666666666668,0.3701550387596899,success,success,en_core_web_sm,3.8.0,1.0.0,2.9444389791664403,1,2.92239518,2.66004695,21.0333676,0.00591842,0.01838176,0.01900826,0.01241002,0.00186617,0.00846441,0.0080112,0.00972763,0.03501946,0.05058366,0.01750973,0.00194553,0.03501946,0.00972763,0.03123565
cik:0001571996,S2024-141,141,2,2024-02-02,10-K,2024/sample_500/html/raw/0001571996/0001571996-24-000036.html,1571996,DELL,Dell Technologies,0001571996-24-000036,2024,2024-03-25,1.0.3,0.3.0,1,38,0.59416777,63955,2956,26,0.00879567,success,9.0,0.01343284,4.0,0.00597015,6.0,0.00895522,3.0,0.00447761,4.0,0.00597015,670,success,22.0,5.0,0.03283582,0.00746269,0.62962963,0.04029851,0.02537313,47.0,success,2.89986207,2.69,0.85718061,1.3,4.59,290,411,121,0.70559611,154,58,warning_stem_collisions,2.9084865,2.82,0.81569897,1.19,4.97,25920,34238,8318,0.75705357,2218,5945,warning_stem_collisions,63654,11.06121745,2956,1259,21.5338295,21.6646129,0.02923618,38,0.59697741,14756,0.18819028,3933680,431112,0.10959509,success,403,1016,-0.43199436,936,0.01539423,420,0.00690767,133,0.00218743,552,0.00907865,412,0.00677609,,,0.00662807,0.01670998,-0.01008191,0.02333805,3256,60802,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2024,2025,2,0,0,0,0,0,2024,2025,,,,,,,,,,,,,,,,,,,,,847,2431,104,3382,0.2504435245416913,0.7188054405677115,0.0307510348905972,653,0.2952079566003616,2212,7,27,3,37,0.1891891891891892,0.7297297297297297,0.081081081081081,1,0.0384615384615384,26,429057,5.592905106197968,0.6049338980048631,14.975879545614804,0.0600956506336451,99,272,700,6.55250788703459,23.340659340659343,26.923076923076923,0.3142857142857143,success,success,en_core_web_sm,3.8.0,1.0.0,3.295836866004329,1,2.9084865,2.89986207,21.6646129,0.00662807,0.01670998,0.01539423,0.00907865,0.00218743,0.00690767,0.00677609,0.03283582,0.00746269,0.01343284,0.00597015,0.00447761,0.00895522,0.00597015,0.02923618
cik:0001579241,S2024-019,19,1,2024-12-31,10-K,2024/sample_500/html/raw/0001579241/0001579241-25-000008.html,1579241,ALLE,Allegion,0001579241-25-000008,2024,2025-02-18,1.0.3,0.3.0,1,5,0.1246137,40124,1965,3,0.00152672,success,1.0,0.00990099,0.0,0.0,1.0,0.00990099,0.0,0.0,0.0,0.0,101,success,2.0,1.0,0.01980198,0.00990099,0.33333333,0.02970297,0.00990099,4.0,success,2.79686275,2.82,0.7163346,1.62,4.67,51,65,14,0.78461538,40,8,warning_stem_collisions,2.83934941,2.75,0.7958072,1.04,5.0,15924,21249,5325,0.74939997,1986,4053,warning_stem_collisions,40013,10.59695968,1965,875,20.36284987,21.13980191,0.0320146,5,0.12495939,8287,0.1715735,2503945,270957,0.10821204,success,276,764,-0.46923077,816,0.02133445,350,0.00915081,94,0.00245764,382,0.00998745,354,0.00925539,,,0.00721606,0.0199749,-0.01275884,0.02719096,2520,38248,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1.0,0.0,4.0,-1.0,2.87,-0.0731372500000002,2.83660463,0.00274478,2.0,0.0,1.0,0.0,1.0,0.0,298.0,-22.0,791.0,-27.0,799.0,17.0,357,1533,70,1960,0.1821428571428571,0.7821428571428571,0.0357142857142857,425,0.3297129557796742,1289,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0,0,0.0,3,270287,5.637805035506778,0.6019109102646869,16.865978376536745,0.0857069076823757,135,200,104,4.653960350157523,30.02051282051282,34.666666666666664,0.4038461538461538,success,success,en_core_web_sm,3.8.0,1.0.0,1.3862943611198906,1,2.83934941,2.79686275,21.13980191,0.00721606,0.0199749,0.02133445,0.00998745,0.00245764,0.00915081,0.00925539,0.01980198,0.00990099,0.00990099,0.0,0.0,0.00990099,0.0,0.0320146
cik:0001585689,S2024-225,225,3,2024-12-31,10-K,2024/sample_500/html/raw/0001585689/0001585689-25-000008.html,1585689,HLT,Hilton Worldwide,0001585689-25-000008,2024,2025-02-06,1.0.3,0.3.0,1,7,0.12938524,54102,2306,6,0.00260191,success,11.0,0.0521327,3.0,0.01421801,8.0,0.03791469,0.0,0.0,0.0,0.0,211,success,2.0,19.0,0.00947867,0.09004739,-0.80952381,0.09952607,-0.08056872,33.0,success,2.53043478,2.5,0.61562961,1.3,4.25,92,116,24,0.79310345,72,21,warning_stem_collisions,2.89493372,2.76,0.84332331,1.21,5.0,21499,28455,6956,0.75554384,2319,5316,warning_stem_collisions,53963,10.89605391,2306,1059,23.40112749,21.83705204,0.02277486,7,0.12971851,12212,0.18454099,2611882,359853,0.13777537,success,433,1046,-0.41446924,899,0.01723906,462,0.00885923,99,0.00189841,557,0.01068093,475,0.00910852,,,0.00830313,0.02005791,-0.01175478,0.02836104,3334,52149,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1.0,0.0,6.0,0.0,2.53043478,0.0,2.89631299,-0.0013792700000001,2.0,0.0,19.0,0.0,11.0,0.0,446.0,-13.0,1064.0,-18.0,895.0,4.0,434,2156,81,2671,0.1624859603144889,0.8071883189816548,0.0303257207038562,513,0.3238636363636363,1584,0,8,0,8,0.0,1.0,0.0,1,0.1666666666666666,6,359293,5.520438287725673,0.5934105446425192,16.408997947949292,0.0713826123159607,17,171,213,5.365976015021851,28.847887323943667,35.5,0.3661971830985915,success,success,en_core_web_sm,3.8.0,1.0.0,1.9459101490553128,1,2.89493372,2.53043478,21.83705204,0.00830313,0.02005791,0.01723906,0.01068093,0.00189841,0.00885923,0.00910852,0.00947867,0.09004739,0.0521327,0.01421801,0.0,0.03791469,0.0,0.02277486
cik:0001590895,S2024-087,87,1,2024-12-31,10-K,2024/sample_500/html/raw/0001590895/0001590895-25-000068.html,1590895,CZR,Caesars Entertainment,0001590895-25-000068,2024,2025-02-25,1.0.3,0.3.0,0,0,0.0,54610,2624,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92395635,2.86,0.81145412,1.19,5.0,21123,28891,7768,0.73112734,2251,5326,warning_stem_collisions,54429,10.90465238,2624,1113,20.74275915,20.38715753,0.03661651,0,0.0,11213,0.17082051,3300888,358780,0.10869196,success,293,1050,-0.56366344,801,0.01544275,432,0.00832867,131,0.00252559,611,0.01177968,519,0.01000598,,,0.00564885,0.02024331,-0.01459446,0.02589215,3200,51869,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2021,2024,4,0,0,0,0,0,2021,2024,0.0,0.0,0.0,0.0,,,2.92469548,-0.0007391299999999,,,,,,,335.0,-42.0,1053.0,-3.0,869.0,-68.0,595,1900,118,2613,0.2277076157673172,0.7271335629544585,0.0451588212782242,516,0.2824302134646962,1827,0,0,0,0,,,,0,,0,357071,5.440156865731311,0.6004112014315902,16.26583404776152,0.0709703211559329,141,286,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.92395635,,20.38715753,0.00564885,0.02024331,0.01544275,0.01177968,0.00252559,0.00832867,0.01000598,,,,,,,,0.03661651
cik:0001590955,S2024-359,359,4,2024-12-31,10-K,2024/sample_500/html/raw/0001590955/0000950170-25-024136.html,1590955,PAYC,Paycom,0000950170-25-024136,2024,2025-02-20,1.0.3,0.3.0,1,44,0.68231864,64486,2936,26,0.00885559,success,20.0,0.02649007,23.0,0.03046358,18.0,0.02384106,2.0,0.00264901,16.0,0.02119205,755,success,13.0,31.0,0.01721854,0.0410596,-0.40909091,0.05827815,-0.02384106,102.0,success,2.64632302,2.5,0.75672283,1.3,4.53,291,396,105,0.73484848,178,67,warning_stem_collisions,2.87743469,2.8,0.80338272,1.19,5.0,26067,34243,8176,0.76123587,2135,5913,warning_stem_collisions,64467,11.07390874,2936,1043,21.95742507,20.74296462,0.03235764,44,0.68251974,8813,0.12026474,3886931,429645,0.11053579,success,396,1106,-0.47270306,951,0.0154348,496,0.00805012,96,0.00155809,686,0.01113383,563,0.00913753,,,0.00642711,0.01795047,-0.01152336,0.02437758,3601,61614,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2024,5,0,0,0,0,0,2020,2024,1.0,0.0,15.0,11.0,2.64106599,0.0052570300000001,2.88823157,-0.01079688,7.0,6.0,22.0,9.0,15.0,5.0,359.0,37.0,1086.0,20.0,963.0,-12.0,532,2536,88,3156,0.1685678073510773,0.8035487959442332,0.0278833967046894,651,0.3092636579572446,2105,4,25,1,30,0.1333333333333333,0.8333333333333334,0.0333333333333333,3,0.1153846153846153,26,427958,5.514915611141244,0.5967042082761701,14.015160933278882,0.0559774112241967,86,225,759,6.633318433280377,22.11170568561873,29.192307692307693,0.2608695652173913,success,success,en_core_web_sm,3.8.0,1.0.0,3.295836866004329,1,2.87743469,2.64632302,20.74296462,0.00642711,0.01795047,0.0154348,0.01113383,0.00155809,0.00805012,0.00913753,0.01721854,0.0410596,0.02649007,0.03046358,0.00264901,0.02384106,0.02119205,0.03235764
