company_id,cik,accession_number,warning_type,warning_detail
S2023-409,0001283699,0001283699-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-410,0001113169,0001113169-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-411,0001385157,0001558370-23-018833,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-412,0000109198,0000109198-23-000004,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-412,0000109198,0000109198-23-000004,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-413,0000946581,0001628280-23-019851,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-413,0000946581,0001628280-23-019851,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-414,0001116132,0001116132-23-000020,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-415,0001389170,0000950170-24-015841,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-415,0001389170,0000950170-24-015841,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-416,0000027419,0000027419-23-000015,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-416,0000027419,0000027419-23-000015,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-417,0000096943,0000096943-24-000036,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-417,0000096943,0000096943-24-000036,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-418,0000097210,0000950170-24-018701,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-419,0001318605,0001628280-24-002390,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-420,0000097476,0000097476-24-000007,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-420,0000097476,0000097476-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-421,0000217346,0000217346-24-000017,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-421,0000217346,0000217346-24-000017,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-422,0000097745,0000097745-24-000007,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-422,0000097745,0000097745-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-423,0000916365,0000916365-24-000046,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-424,0001466258,0001466258-24-000047,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-424,0001466258,0001466258-24-000047,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-425,0001260221,0001260221-23-000081,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-425,0001260221,0001260221-23-000081,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-426,0000086312,0000086312-24-000012,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-427,0000864749,0000864749-24-000047,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-428,0000092230,0000092230-24-000010,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-429,0000860731,0000860731-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-430,0000100493,0000100493-23-000105,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-431,0000036104,0000036104-24-000018,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-431,0000036104,0000036104-24-000018,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-432,0000074208,0000074208-24-000011,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-432,0000074208,0000074208-24-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-433,0001543151,0001543151-24-000012,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-434,0001403568,0001558370-23-004581,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-435,0000100885,0001437749-24-003599,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-435,0000100885,0001437749-24-003599,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-436,0000100517,0000100517-24-000027,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-437,0001090727,0001090727-24-000008,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-437,0001090727,0001090727-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-438,0001067701,0001067701-24-000007,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-438,0001067701,0001067701-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-439,0000731766,0000731766-24-000081,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-440,0000352915,0000950170-24-021175,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-440,0000352915,0000950170-24-021175,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-441,0000103379,0000103379-23-000006,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-441,0000103379,0000103379-23-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-442,0001035002,0001035002-24-000007,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-442,0001035002,0001035002-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-443,0000740260,0000740260-24-000067,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-443,0000740260,0000740260-24-000067,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-444,0001967680,0001967680-24-000033,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-444,0001967680,0001967680-24-000033,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-445,0001014473,0001014473-24-000006,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-445,0001014473,0001014473-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-446,0001442145,0001437749-24-004939,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-447,0000732712,0000732712-24-000010,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-448,0000875320,0000875320-24-000062,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-449,0001792044,0001792044-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-450,0001705696,0001705696-24-000033,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-450,0001705696,0001705696-24-000033,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-451,0001403161,0001403161-23-000099,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-452,0001396009,0001396009-24-000006,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-452,0001396009,0001396009-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-453,0000011544,0000011544-24-000005,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-454,0000277135,0000277135-24-000011,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-454,0000277135,0000277135-24-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-455,0000783325,0000107815-24-000095,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-455,0000783325,0000107815-24-000095,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-456,0000943452,0001628280-24-004774,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-456,0000943452,0001628280-24-004774,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-457,0000104169,0000104169-23-000020,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-457,0000104169,0000104169-23-000020,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-458,0001744489,0001744489-23-000216,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-459,0001437107,0001437107-24-000017,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-460,0000823768,0001558370-24-001049,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-461,0001000697,0001193125-24-047491,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-461,0001000697,0001193125-24-047491,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-462,0000072971,0000072971-24-000064,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-462,0000072971,0000072971-24-000064,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-463,0000766704,0000766704-24-000008,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-463,0000766704,0000766704-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-464,0000105770,0000105770-24-000015,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-464,0000105770,0000105770-24-000015,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-465,0001732845,0000950170-23-064855,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-466,0000106040,0000106040-23-000024,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-466,0000106040,0000106040-23-000024,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-467,0000106535,0000950170-24-016434,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-468,0000106640,0000106640-24-000020,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-469,0000107263,0000107263-24-000019,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-469,0000107263,0000107263-24-000019,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-470,0001140536,0000950170-24-018575,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-471,0001174922,0001174922-24-000046,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-471,0001174922,0001174922-24-000046,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-472,0000072903,0000072903-24-000034,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-473,0001524472,0001524472-24-000006,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-473,0001524472,0001524472-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-474,0001041061,0001041061-24-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-475,0000877212,0000877212-24-000029,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-476,0001136869,0000950170-24-019353,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-477,0000109380,0000109380-24-000061,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-478,0001555280,0001555280-24-000143,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-479,0001065088,0001065088-24-000036,stem_collisions,ambiguous Porter stems excluded without score averaging
