company_id,source_company_id,sample_order,batch_id,report_date,form,r2_object_key,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version,warning_count,has_single_ai_sentence_warning,has_stem_collision_warning,has_denominator_zero_warning,has_extraction_warning,has_any_warning,has_failed_status,ai_disclosure_flag,panel_start_year,panel_end_year,panel_year_count,is_balanced_2020_2025,has_gap_within_observed_period,ticker_changed_within_panel,company_name_changed_within_panel,cik_changed_within_panel,first_observed_year,last_observed_year,ai_disclosure_flag_lag1,ai_disclosure_flag_change,ai_sentence_count_lag1,ai_sentence_count_change,ai_concreteness_mean_lag1,ai_concreteness_mean_change,report_concreteness_mean_lag1,report_concreteness_mean_change,ai_positive_count_lag1,ai_positive_count_change,ai_negative_count_lag1,ai_negative_count_change,ai_uncertainty_count_lag1,ai_uncertainty_count_change,report_positive_count_lag1,report_positive_count_change,report_negative_count_lag1,report_negative_count_change,report_uncertainty_count_lag1,report_uncertainty_count_change
cik:0001389170,S2023-415,415,5,2023-12-31,10-K,2023/sample_500/html/raw/0001389170/0000950170-24-015841.html,0001389170,TRGP,Targa Resources,0000950170-24-015841,2023,2024-02-15,1.0.3,0.3.0,1,1,0.00971251,102960,4250,1,0.00023529,success,1,0.02439024,1,0.02439024,1,0.02439024,0,0.0,0,0.0,41,success,2,2,0.04878049,0.04878049,0.0,0.09756098,0.0,5,success,2.83555556,2.835,0.82050271,1.8,4.93,18,22,4,0.81818182,18,4,warning_stem_collisions,2.91695598,2.82,0.84872282,1.19,5.0,40003,54270,14267,0.73711074,2496,9559,warning_stem_collisions,102427,11.53690563,4250,1504,24.10047059,21.64024874,0.03172991,1,0.00976305,14128,0.12121316,6775762,677795,0.10003229,success,391,1605,-0.60821643,1764,0.01797689,836,0.00851966,198,0.00201781,1182,0.01204574,915,0.00932475,,,0.00398467,0.01635652,-0.01237185,0.02034119,5724,98126,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2022,2025,4,0,0,0,0,0,2022,2025,0,1,0,1,,,2.91048686,0.006469120000000217,,,,,,,342,49,1577,28,1727,37
cik:0001389170,S2024-424,424,5,2024-12-31,10-K,2024/sample_500/html/raw/0001389170/0000950170-25-023983.html,0001389170,TRGP,Targa Resources,0000950170-25-023983,2024,2025-02-20,1.0.3,0.3.0,1,2,0.01987242,100642,4169,2,0.00047973,success,2,0.0212766,2,0.0212766,1,0.0106383,0,0.0,0,0.0,94,success,2,3,0.0212766,0.03191489,-0.2,0.05319149,-0.0106383,7,success,2.87136364,2.85,0.76935212,1.63,4.93,44,52,8,0.84615385,37,7,warning_stem_collisions,2.9194574,2.82,0.85316856,1.19,5.0,39034,53277,14243,0.73266137,2464,9312,warning_stem_collisions,100053,11.51345532,4169,1509,23.9992804,21.65107033,0.03078368,2,0.01998941,14332,0.12529615,8165876,663436,0.08124493,success,383,1568,-0.60738083,1749,0.01823299,818,0.0085275,185,0.00192859,1168,0.01217618,842,0.00877769,,,0.0039927,0.0163461,-0.0123534,0.02033881,5592,95925,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2022,2025,4,0,0,0,0,0,2022,2025,1,0,1,1,2.83555556,0.03580808000000024,2.91695598,0.0025014200000001985,2,0,2,1,1,1,391,-8,1605,-37,1764,-15
cik:0001389170,S2025-342,342,4,2025-12-31,10-K,2025/sample_500/html/raw/0001389170/0001193125-26-059296.html,0001389170,TRGP,Targa Resources,0001193125-26-059296,2025,2026-02-19,1.0.3,0.3.0,1,2,0.02106571,94941,3953,2,0.00050594,success,2,0.0212766,2,0.0212766,1,0.0106383,0,0.0,0,0.0,94,success,2,3,0.0212766,0.03191489,-0.2,0.05319149,-0.0106383,7,success,2.87136364,2.85,0.76935212,1.63,4.93,44,52,8,0.84615385,37,7,warning_stem_collisions,2.92986515,2.83,0.85259136,1.19,5.0,37152,50538,13386,0.73513,2419,8958,warning_stem_collisions,94454,11.45586822,3953,1443,23.89425753,21.69147877,0.03122155,2,0.02117433,13784,0.12734899,8128869,628929,0.0773698,success,382,1382,-0.56689342,1681,0.01857048,741,0.00818604,186,0.00205479,1058,0.01168802,764,0.00844012,,,0.00422006,0.01526734,-0.01104728,0.01948741,5165,90520,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2022,2025,4,0,0,0,0,0,2022,2025,1,0,2,0,2.87136364,0.0,2.9194574,0.010407749999999716,2,0,3,0,2,0,383,-1,1568,-186,1749,-68
cik:0001390777,S2020-056,56,1,2020-12-31,10-K,2020/sample_500/html/raw/0001390777/0001390777-21-000037.html,0001390777,BK,Bank of New York Mellon,0001390777-21-000037,2020,2021-02-25,1.0.3,0.3.0,0,0,0.0,5915,621,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92274116,2.8,0.85400982,1.26,5.0,2291,3151,860,0.72707077,621,526,warning_stem_collisions,5909,8.68423189,621,208,9.51529791,17.30722982,0.03350821,0,0.0,4721,0.44412041,1608608,39991,0.02486062,success,11,106,-0.81196581,106,0.01875111,55,0.00972935,3,0.00053069,74,0.01309039,41,0.00725279,,,0.00194587,0.01875111,-0.01680524,0.02069698,334,5653,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2024,5,0,0,0,0,0,2020,2024,,,,,,,,,,,,,,,,,,,,
cik:0001390777,S2021-059,59,1,2021-12-31,10-K,2021/sample_500/html/raw/0001390777/0001390777-22-000043.html,0001390777,BK,Bank of New York Mellon,0001390777-22-000043,2021,2022-02-25,1.0.3,0.3.0,0,0,0.0,5319,580,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92570107,2.785,0.86225518,1.26,4.96,2054,2846,792,0.72171469,594,477,warning_stem_collisions,5318,8.57885257,580,184,9.16896552,17.38074516,0.03403535,0,0.0,4639,0.46590338,1612758,36091,0.02237843,success,12,96,-0.77777778,98,0.01927995,53,0.01042691,3,0.0005902,63,0.01239426,34,0.00668896,,,0.00236081,0.01888648,-0.01652567,0.02124729,299,5083,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2024,5,0,0,0,0,0,2020,2024,0,0,0,0,,,2.92274116,0.0029599099999999545,,,,,,,11,1,106,-10,106,-8
cik:0001390777,S2022-057,57,1,2022-12-31,10-K,2022/sample_500/html/raw/0001390777/0001390777-23-000033.html,0001390777,BK,Bank of New York Mellon,0001390777-23-000033,2022,2023-02-27,1.0.3,0.3.0,0,0,0.0,6151,612,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92117623,2.75,0.85506327,1.26,4.96,2423,3302,879,0.7337977,726,527,warning_stem_collisions,6168,8.72712992,612,202,10.07843137,17.32800316,0.03437095,0,0.0,4431,0.41805831,1541912,41837,0.0271332,success,31,101,-0.53030303,103,0.01749618,50,0.00849329,6,0.00101919,62,0.01053168,37,0.00628503,,,0.00526584,0.01715645,-0.01189061,0.02242229,332,5887,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2024,5,0,0,0,0,0,2020,2024,0,0,0,0,,,2.92570107,-0.0045248400000001965,,,,,,,12,19,96,5,98,5
cik:0001390777,S2023-058,58,1,2023-12-31,10-K,2023/sample_500/html/raw/0001390777/0001390777-24-000051.html,0001390777,BK,Bank of New York Mellon,0001390777-24-000051,2023,2024-02-28,1.0.3,0.3.0,0,0,0.0,6368,535,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92185497,2.76,0.8579561,1.19,4.96,2496,3410,914,0.73196481,750,544,warning_stem_collisions,6394,8.76311533,535,205,11.95140187,17.86097478,0.03440726,0,0.0,3250,0.3369971,1257473,43221,0.03437131,success,29,111,-0.58571429,111,0.01820269,57,0.00934733,5,0.00081994,74,0.01213513,40,0.00655953,,,0.00475566,0.01820269,-0.01344703,0.02295835,361,6098,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2024,5,0,0,0,0,0,2020,2024,0,0,0,0,,,2.92117623,0.000678740000000122,,,,,,,31,-2,101,10,103,8
cik:0001390777,S2024-058,58,1,2024-12-31,10-K,2024/sample_500/html/raw/0001390777/0001390777-25-000046.html,0001390777,BK,Bank of New York Mellon,0001390777-25-000046,2024,2025-02-27,1.0.3,0.3.0,1,1,0.15782828,6336,541,1,0.00184843,success,2,0.11764706,0,0.0,1,0.05882353,0,0.0,0,0.0,17,success,0,2,0.0,0.11764706,-1.0,0.11764706,-0.11764706,4,success,2.51125,2.5,0.63240488,1.62,3.39,8,9,1,0.88888889,8,1,warning_stem_collisions,2.9216428,2.76,0.85302618,1.19,4.96,2514,3368,854,0.74643705,737,554,warning_stem_collisions,6365,8.75856951,541,210,11.76524954,17.76735141,0.0342498,1,0.15710919,3256,0.33842636,1248402,43007,0.03444964,success,29,113,-0.5915493,119,0.01958203,62,0.0102024,5,0.00082277,69,0.01135429,39,0.00641764,,,0.00477209,0.0185947,-0.01382261,0.02336679,364,6077,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2024,5,0,0,0,0,0,2020,2024,0,1,0,1,,,2.92185497,-0.00021217000000017805,,,,,,,29,0,111,2,111,8
cik:0001393311,S2020-333,333,4,2020-12-31,10-K,2020/sample_500/html/raw/0001393311/0001562762-21-000058.html,0001393311,PSA,Public Storage,0001562762-21-000058,2020,2021-02-24,1.0.3,0.3.0,0,0,0.0,36820,1829,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89344594,2.8,0.80780063,1.26,5.0,14327,18717,4390,0.76545387,1828,3008,warning_stem_collisions,36658,10.50938696,1829,842,20.04264625,20.05568523,0.05223962,0,0.0,10611,0.22448116,11119582,240498,0.02162833,success,194,533,-0.46629986,642,0.01873796,253,0.00738427,67,0.00195552,263,0.00767614,244,0.00712159,,,0.00566225,0.01555659,-0.00989434,0.02121884,1838,34262,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0001393311,S2021-351,351,4,2021-12-31,10-K,2021/sample_500/html/raw/0001393311/0001393311-22-000010.html,0001393311,PSA,Public Storage,0001393311-22-000010,2021,2022-02-22,1.0.3,0.3.0,0,0,0.0,32414,1685,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89778252,2.79,0.80864885,1.26,5.0,12884,16812,3928,0.76635736,1806,2779,warning_stem_collisions,32353,10.38446203,1685,777,19.20059347,20.15989767,0.05019627,0,0.0,11153,0.25635545,3939267,214291,0.0543987,success,214,444,-0.34954407,550,0.01817281,220,0.00726912,55,0.00181728,249,0.00822733,246,0.0081282,,,0.00707087,0.01467041,-0.00759954,0.02174129,1660,30265,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.89344594,0.004336579999999923,,,,,,,194,20,533,-89,642,-92
cik:0001393311,S2022-360,360,4,2022-12-31,10-K,2022/sample_500/html/raw/0001393311/0001393311-23-000012.html,0001393311,PSA,Public Storage,0001393311-23-000012,2022,2023-02-21,1.0.3,0.3.0,0,0,0.0,35213,1794,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89279711,2.77,0.80441586,1.19,5.0,13993,18327,4334,0.76351831,1881,3023,warning_stem_collisions,35132,10.46686768,1794,817,19.58305463,20.41785733,0.04981214,0,0.0,11652,0.24905951,4241985,233533,0.05505276,success,234,499,-0.36152797,549,0.0166981,222,0.00675224,57,0.00173368,259,0.00787761,250,0.00760387,,,0.00711722,0.01517732,-0.0080601,0.02229454,1747,32878,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.89778252,-0.004985409999999746,,,,,,,214,20,444,55,550,-1
cik:0001393311,S2023-366,366,4,2023-12-31,10-K,2023/sample_500/html/raw/0001393311/0001393311-24-000043.html,0001393311,PSA,Public Storage,0001393311-24-000043,2023,2024-02-20,1.0.3,0.3.0,1,3,0.08075587,37149,1844,2,0.0010846,success,5,0.04098361,2,0.01639344,2,0.01639344,0,0.0,2,0.01639344,122,success,7,12,0.05737705,0.09836066,-0.26315789,0.1557377,-0.04098361,27,success,2.39614035,2.25,0.74243968,1.3,4.5,57,73,16,0.78082192,48,16,warning_stem_collisions,2.89175231,2.79,0.80000549,1.19,5.0,14712,19373,4661,0.75940742,1865,3223,warning_stem_collisions,37082,10.52088696,1844,817,20.10954447,20.70496504,0.04997034,3,0.08090179,12014,0.24470425,3365763,246921,0.07336256,success,233,582,-0.42822086,592,0.01707233,244,0.00703657,57,0.00164379,259,0.00746914,267,0.00769985,,,0.00671934,0.01678394,-0.0100646,0.02350329,1895,34676,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0,1,0,2,,,2.89279711,-0.0010447999999998459,,,,,,,234,-1,499,83,549,43
cik:0001393311,S2024-373,373,4,2024-12-31,10-K,2024/sample_500/html/raw/0001393311/0001393311-25-000036.html,0001393311,PSA,Public Storage,0001393311-25-000036,2024,2025-02-24,1.0.3,0.3.0,1,8,0.20874648,38324,1935,6,0.00310078,success,10,0.05405405,2,0.01081081,5,0.02702703,0,0.0,2,0.01081081,185,success,7,18,0.03783784,0.0972973,-0.44,0.13513514,-0.05945946,38,success,2.45317647,2.26,0.70437993,1.3,4.5,85,105,20,0.80952381,59,20,warning_stem_collisions,2.89708025,2.79,0.80313653,1.19,5.0,15128,20158,5030,0.75047128,1887,3418,warning_stem_collisions,38274,10.55252609,1935,850,19.77984496,20.378933,0.04823118,8,0.20901918,12307,0.24331271,3418639,254135,0.07433806,success,236,612,-0.44339623,637,0.01777989,269,0.0075083,50,0.0013956,291,0.00812237,269,0.0075083,,,0.00658721,0.01708209,-0.01049488,0.0236693,1998,35827,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,2,4,2.39614035,0.0570361199999998,2.89175231,0.00532793999999992,7,0,12,6,5,5,233,3,582,30,592,45
cik:0001393311,S2025-285,285,3,2025-12-31,10-K,2025/sample_300/html/raw/0001393311/0001628280-26-007696.html,0001393311,PSA,Public Storage,0001628280-26-007696,2025,2026-02-12,1.0.3,0.3.0,1,10,0.25886617,38630,1974,7,0.0035461,success,9,0.03180212,2,0.00706714,4,0.01413428,1,0.00353357,3,0.01060071,283,success,12,19,0.04240283,0.06713781,-0.22580645,0.10954064,-0.02473498,45,success,2.57568182,2.44,0.73440163,1.3,4.53,132,158,26,0.83544304,94,25,warning_stem_collisions,2.89821461,2.8,0.80282412,1.19,5.0,15302,20364,5062,0.75142408,1906,3380,warning_stem_collisions,38584,10.56059296,1974,872,19.54609929,20.28971078,0.04810284,10,0.25917479,12968,0.25155183,3643106,255946,0.07025489,success,243,602,-0.42485207,627,0.01736217,271,0.00750422,54,0.00149531,298,0.00825188,283,0.00783651,,,0.00672888,0.0166699,-0.00994102,0.02339878,2011,36113,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,6,1,2.45317647,0.12250534999999996,2.89708025,0.001134360000000001,7,5,18,1,10,-1,236,7,612,-10,637,-10
cik:0001393818,S2023-067,67,1,2023-12-31,10-K,2023/sample_500/html/raw/0001393818/0001193125-24-044485.html,0001393818,BX,Blackstone Inc.,0001193125-24-044485,2023,2024-02-23,1.0.3,0.3.0,1,30,0.30618806,97979,5197,20,0.00384837,success,17,0.02048193,13,0.01566265,12,0.01445783,0,0.0,5,0.0060241,830,success,6,14,0.00722892,0.01686747,-0.4,0.02409639,-0.00963855,55,success,2.73772059,2.69,0.72711099,1.33,4.79,272,447,175,0.60850112,167,86,warning_stem_collisions,2.89110291,2.79,0.81639447,1.24,5.0,39015,52109,13094,0.74871903,2621,8725,warning_stem_collisions,98281,11.495586,5197,1724,18.91110256,21.55030729,0.01973932,30,0.3052472,46846,0.32279314,10109561,664930,0.06577239,success,542,1854,-0.5475793,1710,0.01798769,1027,0.01080313,188,0.00197759,1038,0.01091885,924,0.00971967,,,0.00570136,0.01950245,-0.01380108,0.02520381,6027,95065,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2023,2025,3,0,0,0,0,0,2023,2025,,,,,,,,,,,,,,,,,,,,
cik:0001393818,S2024-066,66,1,2024-12-31,10-K,2024/sample_500/html/raw/0001393818/0001193125-25-042469.html,0001393818,BX,Blackstone Inc.,0001193125-25-042469,2024,2025-02-28,1.0.3,0.3.0,1,22,0.32750279,67175,4701,16,0.00340353,success,12,0.01815431,11,0.01664145,7,0.01059002,1,0.00151286,3,0.00453858,661,success,9,8,0.01361573,0.01210287,0.05882353,0.02571861,0.00151286,44,success,2.68583333,2.56,0.65554067,1.45,4.79,216,367,151,0.58855586,127,77,warning_stem_collisions,2.89044657,2.81,0.81172656,1.26,5.0,26625,36078,9453,0.73798437,2160,5989,warning_stem_collisions,67283,11.11666288,4701,1830,14.3124867,20.12386126,0.02455301,22,0.3269771,49061,0.42168913,10125394,458814,0.0453132,success,356,1118,-0.51696065,1069,0.01656004,573,0.00887643,131,0.00202934,661,0.01023965,564,0.00873701,,,0.00551485,0.0173191,-0.01180425,0.02283395,3696,64553,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2023,2025,3,0,0,0,0,0,2023,2025,1,0,20,-4,2.73772059,-0.05188725999999999,2.89110291,-0.000656339999999922,6,3,14,-6,17,-5,542,-186,1854,-736,1710,-641
cik:0001393818,P2025-031,31,1,2025-12-31,10-K,2025/pilot_100/html/raw/0001393818/0001193125-26-082531.html,0001393818,BX,Blackstone Inc.,0001193125-26-082531,2025,2026-02-27,1.0.3,0.3.0,1,29,0.41897827,69216,5018,23,0.0045835,success,16,0.02002503,13,0.01627034,11,0.01376721,0,0.0,6,0.00750939,799,success,13,22,0.01627034,0.02753442,-0.25714286,0.04380476,-0.01126408,68,success,2.79481229,2.63,0.74206546,1.45,4.87,293,445,152,0.65842697,156,86,warning_stem_collisions,2.88472992,2.8,0.81139018,1.26,5.0,27584,37036,9452,0.74478885,2190,6141,warning_stem_collisions,69255,11.14555062,5018,2151,13.80131527,19.81131178,0.02253989,29,0.41874233,48950,0.41411108,9097644,473296,0.05202402,success,370,1180,-0.52258065,1135,0.01702645,632,0.00948081,145,0.00217518,688,0.01032088,605,0.00907577,,,0.00555047,0.0177015,-0.01215103,0.02325198,3948,66661,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,1,2023,2025,3,0,0,0,0,0,2023,2025,1,0,16,7,2.68583333,0.10897895999999996,2.89044657,-0.005716650000000101,9,4,8,14,12,4,356,14,1118,62,1069,66
cik:0001396009,S2020-418,418,5,2020-12-31,10-K,2020/sample_500/html/raw/0001396009/0001396009-21-000009.html,0001396009,VMC,Vulcan Materials Company,0001396009-21-000009,2020,2021-02-25,1.0.3,0.3.0,0,0,0.0,45804,2620,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.94792282,2.86,0.83870307,1.19,5.0,17543,23819,6276,0.73651287,2146,4497,warning_stem_collisions,45153,10.717812,2620,1138,17.23396947,19.0063833,0.04529046,0,0.0,12867,0.22176836,10711972,301803,0.02817436,success,249,632,-0.43473326,596,0.01399652,188,0.00441501,109,0.00255977,468,0.01099056,352,0.0082664,,,0.00584754,0.01484195,-0.00899441,0.02068949,2213,42582,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0001396009,S2021-436,436,5,2021-12-31,10-K,2021/sample_500/html/raw/0001396009/0001396009-22-000010.html,0001396009,VMC,Vulcan Materials Company,0001396009-22-000010,2021,2022-02-25,1.0.3,0.3.0,0,0,0.0,50997,2860,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95901874,2.87,0.84803971,1.19,5.0,19740,26736,6996,0.73833034,2305,4950,warning_stem_collisions,50410,10.82794485,2860,1247,17.62587413,19.16037982,0.04235271,0,0.0,14259,0.22049204,11747508,336420,0.02863756,success,321,670,-0.35216953,647,0.01356849,199,0.00417331,104,0.00218103,480,0.01006627,376,0.00788524,,,0.00673182,0.01405083,-0.00731902,0.02078265,2397,47684,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.94792282,0.011095919999999815,,,,,,,249,72,632,38,596,51
cik:0001396009,S2022-444,444,5,2022-12-31,10-K,2022/sample_500/html/raw/0001396009/0001396009-23-000007.html,0001396009,VMC,Vulcan Materials Company,0001396009-23-000007,2022,2023-02-24,1.0.3,0.3.0,0,0,0.0,51072,2868,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.96893584,2.89,0.85016424,1.19,5.0,19762,26887,7125,0.73500205,2320,4944,warning_stem_collisions,50458,10.82889659,2868,1246,17.59344491,19.10142126,0.04268897,0,0.0,13484,0.21087861,11443059,337511,0.02949482,success,303,699,-0.39520958,657,0.01377416,183,0.00383664,107,0.00224328,508,0.01065034,404,0.00846996,,,0.00635247,0.0146547,-0.00830223,0.02100717,2447,47698,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.95901874,0.009917100000000012,,,,,,,321,-18,670,29,647,10
cik:0001396009,S2023-452,452,5,2023-12-31,10-K,2023/sample_500/html/raw/0001396009/0001396009-24-000006.html,0001396009,VMC,Vulcan Materials Company,0001396009-24-000006,2023,2024-02-22,1.0.3,0.3.0,1,1,0.01949394,51298,2884,1,0.00034674,success,2,0.11764706,0,0.0,1,0.05882353,0,0.0,0,0.0,17,success,0,0,0.0,0.0,,0.0,0.0,2,success,2.65444444,2.89,0.49157595,1.63,3.24,9,11,2,0.81818182,9,1,warning_stem_collisions,2.96834631,2.89,0.85083776,1.19,5.0,19786,26966,7180,0.73373878,2339,4980,warning_stem_collisions,50636,10.83241806,2884,1239,17.55755895,19.0658998,0.0426969,1,0.0197488,13335,0.20845383,10954611,338750,0.03092305,success,304,714,-0.40275049,661,0.01380852,177,0.00369759,96,0.00200547,525,0.01096743,393,0.00820991,,,0.00635067,0.01491571,-0.00856504,0.02126637,2453,47869,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0,1,0,1,,,2.96893584,-0.0005895300000000603,,,,,,,303,1,699,15,657,4
