company_id,cik_first,ticker_first,ticker_last,company_name_first,company_name_last,first_observed_year,last_observed_year,panel_year_count,is_balanced_2020_2025,has_gap_within_observed_period,ticker_changed_within_panel,company_name_changed_within_panel,cik_changed_within_panel,observed_years
cik:0001140859,0001140859,ABC,COR,AmerisourceBergen,Cencora,2020,2025,6,1,0,1,1,0,2020|2021|2022|2023|2024|2025
cik:0001141391,0001141391,MA,MA,Mastercard,Mastercard,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001145197,0001145197,PODD,PODD,Insulet Corporation,Insulet Corporation,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001156039,0001156039,ANTM,ELV,Anthem,Elevance Health,2020,2025,6,1,0,1,1,0,2020|2021|2022|2023|2024|2025
cik:0001156375,0001156375,CME,CME,CME Group,CME Group,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001158449,0001158449,AAP,AAP,Advance Auto Parts,Advance Auto Parts,2021,2021,1,0,0,0,0,0,2021
cik:0001163165,0001163165,COP,COP,ConocoPhillips,ConocoPhillips,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001164727,0001164727,NEM,NEM,Newmont,Newmont,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001166691,0001166691,CMCSA,CMCSA,Comcast,Comcast,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001170010,0001170010,KMX,KMX,CarMax,CarMax,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0001174922,0001174922,WYNN,WYNN,Wynn Resorts,Wynn Resorts,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001175454,0001175454,CPAY,CPAY,Corpay,Corpay,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001176948,0001176948,ARES,ARES,Ares Management,Ares Management,2025,2025,1,0,0,0,0,0,2025
cik:0001179929,0001179929,MOH,MOH,Molina Healthcare,Molina Healthcare,2022,2024,3,0,0,0,0,0,2022|2023|2024
cik:0001260221,0001260221,TDG,TDG,TransDigm Group,TransDigm Group,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001262039,0001262039,FTNT,FTNT,Fortinet,Fortinet,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001267238,0001267238,AIZ,AIZ,Assurant,Assurant,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001274494,0001274494,FSLR,FSLR,First Solar,First Solar,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001278021,0001278021,MKTX,MKTX,MarketAxess,MarketAxess,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0001280452,0001280452,MPWR,MPWR,Monolithic Power Systems,Monolithic Power Systems,2021,2025,5,0,0,0,0,0,2021|2022|2023|2024|2025
cik:0001281761,0001281761,RF,RF,Regions Financial Corporation,Regions Financial Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001283699,0001283699,TMUS,TMUS,T-Mobile US,T-Mobile US,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001285785,0001285785,MOS,MOS,Mosaic Company (The),Mosaic Company (The),2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001286681,0001286681,DPZ,DPZ,Domino's,Domino's,2021,2025,4,0,1,0,0,0,2021|2022|2024|2025
cik:0001289490,0001289490,EXR,EXR,Extra Space Storage,Extra Space Storage,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001297996,0001297996,DLR,DLR,Digital Realty,Digital Realty,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001300514,0001300514,LVS,LVS,Las Vegas Sands,Las Vegas Sands,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001306830,0001306830,CE,CE,Celanese,Celanese,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0001316835,0001316835,BLDR,BLDR,Builders FirstSource,Builders FirstSource,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001318605,0001318605,TSLA,TSLA,"Tesla, Inc.","Tesla, Inc.",2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001321655,0001321655,PLTR,PLTR,Palantir Technologies,Palantir Technologies,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001324404,0001324404,CF,CF,CF Industries,CF Industries,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001324424,0001324424,EXPE,EXPE,Expedia Group,Expedia Group,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001326160,0001326160,DUK,DUK,Duke Energy,Duke Energy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001326801,0001326801,FB,META,Facebook,Meta Platforms,2020,2025,6,1,0,1,1,0,2020|2021|2022|2023|2024|2025
cik:0001327567,0001327567,PANW,PANW,Palo Alto Networks,Palo Alto Networks,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001327811,0001327811,WDAY,WDAY,"Workday, Inc.","Workday, Inc.",2024,2025,2,0,0,0,0,0,2024|2025
cik:0001335258,0001335258,LYV,LYV,Live Nation Entertainment,Live Nation Entertainment,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001336917,0001336917,UAA|UA,UAA|UA,Under Armour (Class A)|Under Armour (Class C),Under Armour (Class A)|Under Armour (Class C),2020,2021,2,0,0,0,0,0,2020|2021
cik:0001336920,0001336920,LDOS,LDOS,Leidos,Leidos,2020,2025,4,0,1,0,0,0,2020|2022|2023|2025
cik:0001341439,0001341439,ORCL,ORCL,Oracle Corporation,Oracle Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001352010,0001352010,EPAM,EPAM,EPAM Systems,EPAM Systems,2021,2024,4,0,0,0,0,0,2021|2022|2023|2024
cik:0001365135,0001365135,WU,WU,Western Union,Western Union,2020,2020,1,0,0,0,0,0,2020
cik:0001370637,0001370637,ETSY,ETSY,Etsy,Etsy,2020,2023,4,0,0,0,0,0,2020|2021|2022|2023
cik:0001373715,0001373715,NOW,NOW,ServiceNow,ServiceNow,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001374310,0001374310,CBOE,CBOE,Cboe Global Markets,Cboe Global Markets,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001375365,0001375365,SMCI,SMCI,Supermicro,Supermicro,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001381197,0001381197,IBKR,IBKR,Interactive Brokers,Interactive Brokers,2025,2025,1,0,0,0,0,0,2025
cik:0001383312,0001383312,BR,BR,Broadridge Financial Solutions,Broadridge Financial Solutions,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001385157,0001385157,TEL,TEL,TE Connectivity,TE Connectivity,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001389170,0001389170,TRGP,TRGP,Targa Resources,Targa Resources,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001390777,0001390777,BK,BK,Bank of New York Mellon,Bank of New York Mellon,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0001393311,0001393311,PSA,PSA,Public Storage,Public Storage,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001393818,0001393818,BX,BX,Blackstone Inc.,Blackstone Inc.,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001396009,0001396009,VMC,VMC,Vulcan Materials Company,Vulcan Materials Company,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001397187,0001397187,LULU,LULU,Lululemon Athletica,Lululemon Athletica,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001402057,0001402057,CDW,CDW,CDW Corporation,CDW Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001403161,0001403161,V,V,Visa Inc.,Visa Inc.,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001403568,0001403568,ULTA,ULTA,Ulta Beauty,Ulta Beauty,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001404912,0001404912,KKR,KKR,KKR & Co.,KKR & Co.,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001408198,0001408198,MSCI,MSCI,MSCI Inc.,MSCI Inc.,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001410636,0001410636,AWK,AWK,American Water Works,American Water Works,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001413329,0001413329,PM,PM,Philip Morris International,Philip Morris International,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001413447,0001413447,NXPI,NXPI,NXP Semiconductors,NXP Semiconductors,2021,2025,5,0,0,0,0,0,2021|2022|2023|2024|2025
cik:0001418135,0001418135,KDP,KDP,Keurig Dr Pepper,Keurig Dr Pepper,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001419612,0001419612,SEDG,SEDG,SolarEdge,SolarEdge,2021,2022,2,0,0,0,0,0,2021|2022
cik:0001437107,0001437107,WBD,WBD,Warner Bros. Discovery,Warner Bros. Discovery,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001442145,0001442145,VRSK,VRSK,Verisk Analytics,Verisk Analytics,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001463101,0001463101,ENPH,ENPH,Enphase Energy,Enphase Energy,2021,2024,4,0,0,0,0,0,2021|2022|2023|2024
cik:0001466258,0001466258,TT,TT,Trane Technologies,Trane Technologies,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001467373,0001467373,ACN,ACN,Accenture,Accenture,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001467858,0001467858,GM,GM,General Motors,General Motors,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001474735,0001474735,GNRC,GNRC,Generac,Generac,2021,2025,5,0,0,0,0,0,2021|2022|2023|2024|2025
cik:0001478242,0001478242,IQV,IQV,IQVIA,IQVIA,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001489393,0001489393,LYB,LYB,LyondellBasell,LyondellBasell,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001501585,0001501585,HII,HII,Huntington Ingalls Industries,Huntington Ingalls Industries,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001506307,0001506307,KMI,KMI,Kinder Morgan,Kinder Morgan,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001510295,0001510295,MPC,MPC,Marathon Petroleum,Marathon Petroleum,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001512673,0001512673,XYZ,XYZ,"Block, Inc.","Block, Inc.",2025,2025,1,0,0,0,0,0,2025
cik:0001513761,0001513761,NCLH,NCLH,Norwegian Cruise Line Holdings,Norwegian Cruise Line Holdings,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001521332,0001521332,APTV,APTV,Aptiv,Aptiv,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001524472,0001524472,XYL,XYL,Xylem Inc.,Xylem Inc.,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001534701,0001534701,PSX,PSX,Phillips 66,Phillips 66,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001535527,0001535527,CRWD,CRWD,CrowdStrike,CrowdStrike,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001539838,0001539838,FANG,FANG,Diamondback Energy,Diamondback Energy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001543151,0001543151,UBER,UBER,Uber,Uber,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001551152,0001551152,ABBV,ABBV,AbbVie,AbbVie,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001551182,0001551182,ETN,ETN,Eaton Corporation,Eaton Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001555280,0001555280,ZTS,ZTS,Zoetis,Zoetis,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001559720,0001559720,ABNB,ABNB,Airbnb,Airbnb,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001561550,0001561550,DDOG,DDOG,Datadog,Datadog,2025,2025,1,0,0,0,0,0,2025
cik:0001564708,0001564708,NWSA|NWS,NWSA|NWS,News Corp (Class A)|News Corp (Class B),News Corp (Class A)|News Corp (Class B),2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001571949,0001571949,ICE,ICE,Intercontinental Exchange,Intercontinental Exchange,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001571996,0001571996,DELL,DELL,Dell Technologies,Dell Technologies,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001579241,0001579241,ALLE,ALLE,Allegion,Allegion,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001585364,0001585364,PRGO,PRGO,Perrigo,Perrigo,2020,2020,1,0,0,0,0,0,2020
cik:0001585689,0001585689,HLT,HLT,Hilton Worldwide,Hilton Worldwide,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001590895,0001590895,CZR,CZR,Caesars Entertainment,Caesars Entertainment,2021,2024,4,0,0,0,0,0,2021|2022|2023|2024
cik:0001590955,0001590955,PAYC,PAYC,Paycom,Paycom,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0001596532,0001596532,ANET,ANET,Arista Networks,Arista Networks,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001601046,0001601046,KEYS,KEYS,Keysight Technologies,Keysight Technologies,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001601712,0001601712,SYF,SYF,Synchrony Financial,Synchrony Financial,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001604778,0001604778,QRVO,QRVO,Qorvo,Qorvo,2020,2023,4,0,0,0,0,0,2020|2021|2022|2023
cik:0001609711,0001609711,GDDY,GDDY,GoDaddy,GoDaddy,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001613103,0001613103,MDT,MDT,Medtronic,Medtronic,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001633917,0001633917,PYPL,PYPL,PayPal,PayPal,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001637459,0001637459,KHC,KHC,Kraft Heinz,Kraft Heinz,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001645590,0001645590,HPE,HPE,Hewlett Packard Enterprise,Hewlett Packard Enterprise,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001652044,0001652044,GOOGL|GOOG,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),Alphabet Inc. (Class A)|Alphabet Inc. (Class C),2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001659166,0001659166,FTV,FTV,Fortive,Fortive,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001666700,0001666700,DD,DD,DuPont,DuPont,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001671933,0001671933,TTD,TTD,Trade Desk (The),Trade Desk (The),2025,2025,1,0,0,0,0,0,2025
cik:0001679273,0001679273,LW,LW,Lamb Weston,Lamb Weston,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0001679788,0001679788,COIN,COIN,Coinbase,Coinbase,2025,2025,1,0,0,0,0,0,2025
cik:0001681459,0001681459,FTI,FTI,TechnipFMC,TechnipFMC,2020,2020,1,0,0,0,0,0,2020
cik:0001682852,0001682852,MRNA,MRNA,Moderna,Moderna,2021,2025,5,0,0,0,0,0,2021|2022|2023|2024|2025
cik:0001687229,0001687229,INVH,INVH,Invitation Homes,Invitation Homes,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001688568,0001688568,DXC,DXC,DXC Technology,DXC Technology,2020,2022,3,0,0,0,0,0,2020|2021|2022
cik:0001690820,0001690820,CVNA,CVNA,Carvana,Carvana,2025,2025,1,0,0,0,0,0,2025
cik:0001692819,0001692819,VST,VST,Vistra Corp.,Vistra Corp.,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001699150,0001699150,IR,IR,Ingersoll Rand,Ingersoll Rand,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001701605,0001701605,BKR,BKR,Baker Hughes,Baker Hughes,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001705696,0001705696,VICI,VICI,Vici Properties,Vici Properties,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001707925,0001707925,LIN,LIN,Linde plc,Linde plc,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001711269,0001711269,EVRG,EVRG,Evergy,Evergy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001730168,0001730168,AVGO,AVGO,Broadcom,Broadcom,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001732845,0001732845,WRK,WRK,WestRock,WestRock,2020,2023,4,0,0,0,0,0,2020|2021|2022|2023
cik:0001739940,0001739940,CI,CI,Cigna,Cigna,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001744489,0001744489,DIS,DIS,Walt Disney Company (The),Walt Disney Company (The),2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001748790,0001748790,AMCR,AMCR,Amcor,Amcor,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001751008,0001751008,APP,APP,AppLovin,AppLovin,2025,2025,1,0,0,0,0,0,2025
cik:0001751788,0001751788,DOW,DOW,Dow Inc.,Dow Inc.,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001754301,0001754301,FOXA|FOX,FOXA|FOX,Fox Corporation (Class A)|Fox Corporation (Class B),Fox Corporation (Class A)|Fox Corporation (Class B),2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001755672,0001755672,CTVA,CTVA,Corteva,Corteva,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001757898,0001757898,STE,STE,Steris,Steris,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001770450,0001770450,XRX,XRX,Xerox,Xerox,2020,2020,1,0,0,0,0,0,2020
cik:0001781335,0001781335,OTIS,OTIS,Otis Worldwide,Otis Worldwide,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001783180,0001783180,CARR,CARR,Carrier Global,Carrier Global,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001783879,0001783879,HOOD,HOOD,Robinhood Markets,Robinhood Markets,2025,2025,1,0,0,0,0,0,2025
cik:0001786842,0001786842,VNT,VNT,Vontier,Vontier,2020,2020,1,0,0,0,0,0,2020
cik:0001792044,0001792044,VTRS,VTRS,Viatris,Viatris,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001792789,0001792789,DASH,DASH,DoorDash,DoorDash,2025,2025,1,0,0,0,0,0,2025
cik:0001811074,0001811074,TPL,TPL,Texas Pacific Land Corporation,Texas Pacific Land Corporation,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001821825,0001821825,OGN,OGN,Organon & Co.,Organon & Co.,2021,2022,2,0,0,0,0,0,2021|2022
cik:0001841666,0001841666,APA,APA,APA Corporation,APA Corporation,2021,2025,5,0,0,0,0,0,2021|2022|2023|2024|2025
cik:0001858681,0001858681,APO,APO,Apollo Global Management,Apollo Global Management,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001868275,0001868275,CEG,CEG,Constellation Energy,Constellation Energy,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001932393,0001932393,GEHC,GEHC,GE HealthCare,GE HealthCare,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001944048,0001944048,KVUE,KVUE,Kenvue,Kenvue,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001964738,0001964738,SOLV,SOLV,Solventum,Solventum,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001967680,0001967680,VLTO,VLTO,Veralto,Veralto,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001973266,0001973266,TKO,TKO,TKO Group Holdings,TKO Group Holdings,2025,2025,1,0,0,0,0,0,2025
cik:0001996810,0001996810,GEV,GEV,GE Vernova,GE Vernova,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001996862,0001996862,BG,BG,Bunge Global,Bunge Global,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0002005951,0002005951,SW,SW,Smurfit Westrock,Smurfit Westrock,2024,2025,2,0,0,0,0,0,2024|2025
cik:0002012383,0002012383,BLK,BLK,BlackRock,BlackRock,2024,2025,2,0,0,0,0,0,2024|2025
cik:0002023554,0002023554,SNDK,SNDK,Sandisk,Sandisk,2025,2025,1,0,0,0,0,0,2025
cik:0002041610,0002041610,PSKY,PSKY,Paramount Skydance Corporation,Paramount Skydance Corporation,2025,2025,1,0,0,0,0,0,2025
cik:0002058873,0002058873,Q,Q,Qnity Electronics,Qnity Electronics,2025,2025,1,0,0,0,0,0,2025
